store_sid,store_master_code,store_last_code,store_last_name,channel_sid,customer_sid,country,region,province,city,store_type,short_name,space,b1_wh,store_branch_type,ship_to_type,b1_code,store_id,replenishment_arrival_date,location_id,open_date,last_dis_manager,status,hdetl_date,update_date,process_log_id,area,cluster,close_date,sit_code,comp_keep,source_sys,sap_customer_code,store_local_name,address1,address2,phone1,zip,phone2,store_no,subchannel
1944,CHN_1771,UABH_CHN_1771,Shanghai Cloud Nine SM,3,22,Mainland,East_SH,Shanghai,Shanghai,BH,SHCLN,349.0000,,,,,,,,2020-07-10 00:00:00,East-2,Closed,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,349.0000,,2021-06-11 00:00:00,3135,,EDC : EDC_STORE_OO_CN20241216165012-3088,,上海长宁龙之梦购物中心,上海市长宁区长宁路1018号长宁龙之梦,4楼4202B商铺,021-52991516,,,120,
1982,CHN_1815,UAFH_CHN_1815E,SH Eland Newcore,3,22,Mainland,East_SH,Shanghai,Shanghai,FH,1815,150.0000,,,,,,,,2023-09-15 00:00:00,East-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,150.0000,,9999-12-31 00:00:00,3136,,EDC : EDC_STORE_OO_CN20241216165012-3088,,上海长宁天山优客城市奥莱,上海市长宁区天山路789号三层3W12室,天山优客城市奥莱三层3W12商铺,021-52806853,,"021-52806853 ",125,
2159,CHN_1842,UAFH_CHN_1842,Guangzhou Panyu Hailehui SM FH,3,22,Mainland,South,Guangdong,Guangzhou,FH,GZPY,312.0000,,,,,,,,2020-12-20 00:00:00,South-1,Closed,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,312.0000,,2023-12-13 00:00:00,3140,,EDC : EDC_STORE_OO_CN20241216165012-3088,,广州番禺海乐荟奥莱,广东省广州市番禹区沙头街番山西路228号,海乐荟一层L1-02 号商铺,020-84899850,,,123,
2166,CHN_1858,UAFH_CHN_1858,Dongguan Yitian Outlets FH,3,22,Mainland,South,Guangdong,Dongguan,FH,DGYT,529.0000,,,,,,,,2020-12-29 00:00:00,South-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,529.0000,,9999-12-31 00:00:00,3146,,EDC : EDC_STORE_OO_CN20241216165012-3088,,东莞益田奥莱,广东省东莞市凤岗镇官井头村龙平南路一号,大运城邦花园二区五期16号L132-33-39-40-41,"0769-87861716 ",,,130,
2195,CHN_1927,UAFH_CHN_1927,Chongqing Florentia Outlets FH,3,22,Mainland,West,Chongqing,Chongqing,FH,CQOL,299.0000,,,,,,,,2021-02-03 00:00:00,West-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,299.0000,,9999-12-31 00:00:00,3165,,EDC : EDC_STORE_OO_CN20241216165012-3088,,重庆佛罗伦萨奥莱,重庆市沙坪坝区土主镇物流园区龙云路,"佛罗伦萨小镇购物中心一层B06,B06M商铺",023-86738373,,,144,
2399,CHN_1918,UAFH_CHN_1918,Shenyang Parks Outlets FH,3,22,Mainland,North,Liaoning,Shenyang,FH,SYPARK,250.0000,,,,,,,,2021-08-25 00:00:00,North-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,250.0000,,9999-12-31 00:00:00,3167,,EDC : EDC_STORE_OO_CN20241216165012-3088,,沈阳尚柏奥莱,辽宁省沈阳市沈北新区蒲河路98号,沈阳尚柏百货中区 1FC-003号商铺,024-88781108,,,146,
2419,CHN_2063,UAFH_CHN_2063,Chengdu Florentia Outlets,3,22,Mainland,West,Sichuan,Chengdu,FH,CDFO,264.0000,,,,,,,,2021-09-15 00:00:00,West-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,264.0000,,9999-12-31 00:00:00,3178,,EDC : EDC_STORE_OO_CN20241216165012-3088,,成都佛罗伦萨奥特莱斯,四川省成都市郫都区银杏路888号,佛罗伦萨小镇1层欧区28号商铺,028-62470478,,,157,
2420,CHN_1917,UAFH_CHN_1917,Nanning BCL Outlets FH,3,22,Mainland,South,Guangxi,Nanning,FH,NNBCL,306.0000,,,,,,,,2021-09-24 00:00:00,South-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,306.0000,,9999-12-31 00:00:00,3166,,EDC : EDC_STORE_OO_CN20241216165012-3088,,南宁首创奥莱,广西南宁市兴宁区昆仑大道406号,南宁首创奥特莱斯F1-D29商铺,0771-5642185,,,145,
2461,CHN_1977,UAFH_CHN_1977,Hohhot Saite OL,3,22,Mainland,North,Neimenggu,Hohhot,FH,1977,251.0000,,,,,,,,2021-12-22 00:00:00,North-4,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,251.0000,,9999-12-31 00:00:00,3173,,EDC : EDC_STORE_OO_CN20241216165012-3088,,呼和浩特赛特奥莱,内蒙古呼和浩特如意开发区水岸小镇H区,王府井奥莱如意小镇一层 2-1-1号商铺,0471-3900939,,,152,
2656,CHN_2281,UAFH_CHN_2281,Shenzhen Shanshan outlets,3,22,Mainland,South,Guangdong,Shenzhen,FH,2281,345.0000,,,,,,,,2022-08-18 00:00:00,South-2,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,201325,345.0000,,9999-12-31 00:00:00,3189,,EDC : EDC_STORE_OO_CN20241216165012-3088,,深圳杉杉奥莱,广东省深圳市宝安区松福大道与107国道,深圳杉杉奥特莱斯广场A236-A237号商铺,0755-23575263,,,168,
3156,CHN_2377,UAFH_CHN_2377,Nanjing Jiangbei Sasseur Outlets,3,22,Mainland,East_Other,Jiangsu,Nanjing,FH,2377,374.0000,,,,,,,,2022-12-02 00:00:00,East-5,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,374.0000,,9999-12-31 00:00:00,3191,,EDC : EDC_STORE_OO_CN20241216165012-3088,,南京江北砂之船奥莱,江苏省南京市江北新区城南河路93号,砂之船超级奥莱1层B-1-014/015/016商铺,025-58201336,,,170,
372,CHN_0603,UABH_CHN_0603,Beijing Wangfujing Central,3,22,Mainland,North,Beijing,Beijing,BH,BJWFJ,1775.0000,,,,,,,,2020-06-06 00:00:00,North-4,Closed,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,1775.0000,VIP,2022-03-27 00:00:00,3138,N,EDC : EDC_STORE_OO_CN20241216165012-3088,0019078973,北京王府井中环店,北京市东城区王府井大街269号院1号楼1 层,101A号商铺及B1层 -101B号商铺,010-65280165,,,121,
576,CHN_1220,DSBH_CHN_1220,Hangzhou Joy City SM,2,2,Mainland,East,Zhejiang,Hangzhou,BH,1220,332.0000,,,,,,,,2020-12-15 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,332.0000,A,2023-05-07 00:00:00,3070,Y,Sales_Collect_JY : store_20250211042928.csv,0019071673,Hangzhou Joy City SM,浙江省杭州市拱墅区祥符街道隐秀路1号,大悦城购物中心L5-35号商铺,000-0000,,00000000,45,线下
708,CHN_1357,DSBH_CHN_1357,Shanghai Minhang Westlink SM,2,2,Mainland,East,Shanghai,Shanghai,BH,1357,350.0000,,,,,,,,2020-12-22 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,350.0000,A,2021-07-05 00:00:00,3094,Y,Sales_Collect_JY : store_20250211042928.csv,0019071673,Shanghai Minhang Westlink SM,上海市闵行区七莘路1507号,维璟广场1楼1-024商铺,021-33360696,,,76,
714,CHN_1467,UAFH_CHN_1467,Changsha You A Outlet FH,3,22,Mainland,West,Hunan,Changsha,FH,1467,276.0000,,,,,2214,,,2023-04-01 00:00:00,West-1,Open,2025-02-11 13:32:25,2025-02-11 05:34:12.378784,-1,276.0000,OL,9999-12-31 00:00:00,3197,,EDC : EDC_STORE_OO_CN20241216165012-3088,0019071681,长沙友阿,湖南省长沙市天心区芙蓉南路三段27号友阿奥特莱斯购物广场15栋UA,友阿奥特莱斯购物广场15栋UA,,,0731-85168086,,
717,CHN_1472,DSBH_CHN_1472,Shanghai Hongkou Capital Plaza SM,2,2,Mainland,East,Shanghai,Shanghai,BH,1472,145.0000,,,,,,,,2020-12-21 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,145.0000,C,2023-08-27 00:00:00,3103,Y,Sales_Collect_JY : store_20250211042928.csv,0019071673,Shanghai Hongkou Capital Plaza SM,上海市虹口区西江湾路388号,虹口龙之梦5楼A05-26商铺,021-56660625,,,85,
3825,CHN_0033,POPUP_CHN_0033,Shanghai Putuo Global Habor SM POPUP Youth,2,83,Mainland,East,Shanghai,Shanghai,BH,0033,85.0000,,,,,,,,2025-01-01 00:00:00,,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,85.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019075766,上海普陀区环球港临时特卖店童装,,,,,,,线下
22,CHN_0168,DSBH_CHN_0168R,SK Place,2,5,Mainland,North,Beijing,Beijing,BH,0168,120.0000,,,,,2005,,,2018-01-01 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,120.0000,C,2021-05-23 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019078973,SK Place,,,,,,,
31,CHN_0190,DSBH_CHN_0190R,Dalian Zhongshan Mykal SM Relo,2,7,Mainland,North,Liaoning,Dalian,BH,0190,157.0000,,,,,,,,2016-08-31 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,157.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,Dalian Zhongshan Mykal SM Relo,,,,,,,
38,CHN_0199,DSBH_CHN_0199R,Taiyuan Yingze Maoye DS - Relo,2,11,Mainland,North,Shanxi,Taiyuan,BH,0199,147.0000,,,,,,,,2017-11-23 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,147.0000,C,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019071662,Taiyuan Yingze Maoye DS - Relo,,,,,,,
44,CHN_0209,DSBH_CHN_0209,Zhengzhou Jinshui Guomao Newma,2,18,Mainland,East,Henan,Zhengzhou,BH,0209,107.0000,,,,,,,,2014-11-06 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,107.0000,C,2018-01-13 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071678,Zhengzhou Jinshui Guomao Newma,,,,,,,
55,CHN_0224,DSBH_CHN_0224,Guangzhou Tianhe Dongfang Baot,2,17,Mainland,South,Guangdong,Guangzhou,BH,0224,77.0000,,,,,,,,2015-01-28 00:00:00,N/A,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,77.0000,C,2017-09-02 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071664,Guangzhou Tianhe Dongfang Baot,,,,,,,
90,CHN_0334,DSBH_CHN_0334,Beijing Chaoyang Aegean SM,2,5,Mainland,North,Beijing,Beijing,BH,0334,231.0000,,,,,,,,2015-09-25 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,231.0000,B,2020-01-07 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019078973,Beijing Chaoyang Aegean SM,,,,,,,
96,CHN_0341,DSBH_CHN_0341,Ningbo Haishu Tianyi Intime DS,2,2,Mainland,East,Zhejiang,Ningbo,BH,0341,81.0000,,,,,,,,2015-09-27 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,81.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071673,Ningbo Haishu Tianyi Intime DS,,,,,,,
98,CHN_0344,DSBH_CHN_0344,Taiyuan Xinghualing Wanda Plaz,2,11,Mainland,North,Shanxi,Taiyuan,BH,0344,137.0000,,,,,,,,2015-09-30 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,137.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071662,Taiyuan Xinghualing Wanda Plaz,,,,,,,
100,CHN_0350,DSBH_CHN_0350,Shenzhen Longhua Mission Hills,2,17,Mainland,South,Guangdong,Shenzhen,BH,0350,206.0000,,,,,,,,2015-10-03 00:00:00,N/A,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,206.0000,C,2017-10-10 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071664,Shenzhen Longhua Mission Hills,,,,,,,
115,CHN_0382,DSBH_CHN_0382,Dalian Xigang Olympia 66 Hangl,2,7,Mainland,North,Liaoning,Dalian,BH,0382,250.0000,,,,,,,,2015-11-17 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,250.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,Dalian Xigang Olympia 66 Hangl,,,,,,,
116,CHN_0385,DSBH_CHN_0385,UNDER ARMOUR 重庆解放碑英利大融城店,2,6,Mainland,West,Chongqing,Chongqing,BH,0385,202.0000,,,,,,,,2015-11-22 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,202.0000,B,2024-05-15 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071658,重庆解放碑英利大融城店,重庆市渝中区解放碑英利大融城 1F UA专柜,,,,18623066472,,
117,CHN_0387,DSBH_CHN_0387R,Changchun Chongqin Road Charte,2,5,Mainland,North,Jilin,Changchun,BH,0387,501.0000,,,,,,,,2017-12-24 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,501.0000,AA,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019078973,Changchun Chongqin Road Charte,,,,,,,
125,CHN_0401,DSBH_CHN_0401R,Taiyuan Qinxian North Wangfuji,2,11,Mainland,North,Shanxi,Taiyuan,BH,0401,308.0000,,,,,,,,2018-02-09 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,308.0000,A,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019071662,Taiyuan Qinxian North Wangfuji,,,,,,,
126,CHN_0402,DSBH_CHN_0402,"Shenzhen Futian Huaqiang Nine ",2,21,Mainland,South,Guangdong,Shenzhen,BH,0402,220.0000,,,,,,,,2015-12-15 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,220.0000,C,2021-10-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019075562,"Shenzhen Futian Huaqiang Nine ",,,,,,,
134,CHN_0422,DSBH_CHN_0422,Qingdao Shinan Inzone DS,2,20,Mainland,North,Shandong,Qingdao,BH,0422,0.0000,,,,,2063,,,2016-02-02 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,0.0000,,2018-05-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071674,Qingdao Shinan Inzone DS,,,,,,,
196,CHN_0616,DSBH_CHN_0616,Dongying Xicheng Inzone,2,20,Mainland,YY,Shandong,Dongying,BH,0616,260.0000,,,,,2168,,,2016-12-21 00:00:00,Owen Chen,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,260.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071674,Dongying Xicheng Inzone,,,,,,,
200,CHN_0621,DSBH_CHN_0621,Dalian Yihe City DS,2,7,Mainland,North,Liaoning,Dalian,BH,0621,294.0000,,,,,,,,2016-09-30 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,294.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,Dalian Yihe City DS,,,,,,,
209,CHN_0640,DSBH_CHN_0640,Xian Incity,2,51,Mainland,YY,Shaanxi,Xian,BH,0640,321.0000,,,,,2160,,,2019-06-01 00:00:00,Owen Chen,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,321.0000,A,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019072178,Xian Incity,,,,,,,
211,CHN_0642,DSBH_CHN_0642RRR,Nanguo huajin,2,9,Mainland,South,Guizhou,Guiyang,BH,0642,189.0000,,,,,,,,2024-09-01 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,189.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019087569,贵阳南国花锦店,贵州省贵阳市云岩区中华中路南国花锦4楼UA专柜,,,,18685197809,,线下
220,CHN_0651,DSBH_CHN_0651,Harbin West Red Square SM,2,7,Mainland,North,Heilongjiang,Harbin,BH,0651,611.0000,,,,,,,,2017-03-23 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,611.0000,AAA,2018-07-25 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,Harbin West Red Square SM,,,,,,,
228,CHN_0659,DSBH_CHN_0659,Nantong Wenfeng DS,2,2,Mainland,East,Jiangsu,Nantong,BH,0659,234.0000,,,,,,,,2016-11-12 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,234.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071673,Nantong Wenfeng DS,,,,,,,
231,CHN_0662,DSBH_CHN_0662,"Shanxi Taiyuan Huayu Baihuagu ",2,11,Mainland,North,Shaanxi,Taiyuan,BH,0662,350.0000,,,,,,,,2017-11-08 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,350.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071662,"Shanxi Taiyuan Huayu Baihuagu ",,,,,,,
239,CHN_0677,DSBH_CHN_0677,Shijiazhuang Beiguo DS,2,8,Mainland,North,Hebei,Shijiazhuang,BH,0677,200.0000,,,,,,,,2016-11-30 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,200.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071670,Shijiazhuang Beiguo DS,,,,,,,
244,CHN_0699,DSBH_CHN_0699,"Quanzhou SM City Jinjiang SM ",2,1,Mainland,South,Fujian,Quanzhou,BH,0699,236.0000,,,,,,,,2016-12-02 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,236.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071726,"Quanzhou SM City Jinjiang SM ",,,,,,,
249,CHN_0724,DSBH_CHN_0724,Tianjin Nankai Joycity SM,2,2,Mainland,East,Tianjin,Tianjin,BH,0724,260.0000,,,,,,,,2020-09-26 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,260.0000,B,2024-04-01 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019071673,Tianjin Nankai Joycity SM,,,,,,,
251,CHN_0729,DSBH_CHN_0729,Fuzhou Cangshan Wanda SM,2,1,Mainland,South,Fujian,Fuzhou,BH,0729,144.0000,,,,,,,,2016-12-30 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,144.0000,C,2022-04-30 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071726,Fuzhou Cangshan Wanda SM,,,,,,,
282,CHN_0841,DSBH_CHN_0841,Tianjin Teemall SM,2,2,Mainland,East,Tianjin,Tianjin,BH,0841,436.0000,,,,,,,,2020-09-11 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,436.0000,A,2022-02-28 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019071673,Tianjin Teemall SM,,,,,,,
286,CHN_0848,DSBH_CHN_0848,Nanjing InReach SM,2,2,Mainland,East,Jiangsu,Nanjing,BH,0848,214.0000,,,,,,,,2017-04-26 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,214.0000,B,2023-10-23 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071673,Nanjing InReach SM,,,,,,,
294,CHN_0865,DSBH_CHN_0865,BHG Lippo SM,2,5,Mainland,North,Beijing,Beijing,BH,0865,334.0000,,,,,,,,2017-09-26 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,334.0000,A,2024-09-18 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019078973,BHG Lippo SM,,,,,,,
301,CHN_0888,DSBH_CHN_0888,"Jilin Caifu Square SM ",2,7,Mainland,North,Jilin,Jilin,BH,0888,258.0000,,,,,,,,2017-06-23 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,258.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,"Jilin Caifu Square SM ",,,,,,,
326,CHN_0981,DSBH_CHN_0981,Urumqi Taibai SM,2,12,Mainland,West,Xinjiang,Urumqi,BH,0981,148.0000,,,,,,,,2017-08-26 00:00:00,Qing Yan,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,148.0000,C,2020-10-30 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071661,Urumqi Taibai SM,,,,,,,
332,CHN_0988,DSBH_CHN_0988,"Beijing Fuxing Parkson Youth ",2,15,Mainland,Youth,Beijing,Beijing,BH,0988,60.0000,,,,,,,,2017-11-24 00:00:00,David Li,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,60.0000,D,2020-04-30 00:00:00,,N,Sales_Collect_JY : store_20250211042928.csv,0019071680,"Beijing Fuxing Parkson Youth ",,,,,,,
349,CHN_1057,DSBH_CHN_1057,UNDER ARMOUR 西昌时代广场店,2,6,Mainland,West,Sichuan,Xichang,BH,1057,216.0000,,,,,,,,2017-11-18 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,216.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071658,西昌时代广场店,四川省凉山州西昌市胜利南路时代广场LG-01UA专卖店,,,,13550414670,,
351,CHN_1060,DSBH_CHN_1060,Beijing Fengtai Intime DS Youth,2,83,Mainland,Youth,Beijing,Beijing,BH,1060,100.0000,,,,,,,,2020-07-01 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,100.0000,Youth-VIP,2020-11-01 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019075766,Beijing Fengtai Intime DS Youth,,,,,,,
354,CHN_1072,DSBH_CHN_1072,Beijing Dongcheng WFJ(Hamleys) DS Youth,2,83,Mainland,Youth,Beijing,Beijing,BH,1072,70.0000,,,,,,,,2020-07-01 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,70.0000,Youth-VIP,2020-11-05 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019075766,Beijing Dongcheng WFJ(Hamleys) DS Youth,,,,,,,
396,CHN_1074,DSBH_CHN_1074,Nanjing Central SM-closed,2,15,Mainland,East,Jiangsu,Nanjing,BH,1074,69.0000,,,,,2276,,,2017-12-21 00:00:00,,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,69.0000,D,2018-06-06 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071680,Nanjing Central SM-closed,,,,,,,
410,CHN_1102,DSBH_CHN_1102,Xií?an Weiyang City On SM,2,51,Mainland,YY,Shaanxi,Xian,BH,1102,300.0000,,,,,2284,,,2019-06-01 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,300.0000,A,2024-01-14 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019072178,Xií?an Weiyang City On SM,,,,,,,
412,CHN_1104,DSBH_CHN_1104,Jinan Shizhong Elite City SM,2,20,Mainland,YY,Shandong,Jinan,BH,1104,268.0000,,,,,,,,2019-09-01 00:00:00,Owen Chen,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,268.0000,B,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019071674,Jinan Shizhong Elite City SM,,,,,,,
414,CHN_1116,DSBH_CHN_1116,"Yangzhou Jiangdu Golden Eagle ",2,2,Mainland,East,Jiangsu,Yangzhou,BH,1116,378.0000,,,,,,,,2017-12-30 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,378.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071673,"Yangzhou Jiangdu Golden Eagle ",,,,,,,
435,CHN_0804,DSBH_CHN_0804,Changsha IFS SM,2,3,Mainland,South,Hunan,Changsha,BH,0804,300.0000,,,,,2303,,,2018-05-07 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,300.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071681,Changsha IFS SM,,,,,,,
436,CHN_1155,DSBH_CHN_1155,Ordos Dongsheng Dist. Everyday,2,56,Mainland,North,Neimenggu,Ordos,BH,1155,274.0000,,,,,,,,2019-09-18 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,274.0000,B,9999-12-31 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019076986,Ordos Dongsheng Dist. Everyday,,,,,,,
437,CHN_1193,DSBH_CHN_1193,Yanji Department Store DS,2,7,Mainland,North,Jilin,Yanji,BH,1193,195.0000,,,,,2305,,,2018-05-15 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,195.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,Yanji Department Store DS,,,,,,,
443,CHN_1196,DSBH_CHN_1196,"Jingzhou Linghe Dist. Kingson ",2,7,Mainland,North,Liaoning,Jinzhou,BH,1196,200.0000,,,,,2310,,,2018-06-01 00:00:00,Qing Yan,Open,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,200.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250211042928.csv,0019071683,"Jingzhou Linghe Dist. Kingson ",,,000-0000,,00000000,,线下
451,CHN_1071,DSBH_CHN_1071,Shijiazhuang Chang'an Xiantianxia SM Youth,2,83,Mainland,Youth,Hebei,Shijiazhuang,BH,1071,114.0000,,,,,,,,2020-07-01 00:00:00,Owen Chen,Closed,2025-02-11 13:32:26.95741,2025-02-11 05:34:12.378784,-1,114.0000,Youth-VIP,2020-09-15 00:00:00,,Y,Sales_Collect_JY : store_20250211042928.csv,0019075766,Shijiazhuang Chang'an Xiantianxia SM Youth,,,,,,,
