ds_sid,date_sid,store_sid,date_code,store_master_code,store_code,store_name,short_name,channel,store_type,country,region,province,city,address1,address2,address3,latitude,longitude,zip_code,customer_code,customer_name,customer_sort,warehouse_code,warehouse_name,district_manager,pin_code,b1_code,fms_site_code,sit_code,sap_customer_code,area,cluster,open_date,close_date,open_flag,keep_comp,comp_flag,finance_comp,active_flag,source_interface,source_sys,hdetl_date,store_local_name,phone1,phone2,store_no,subchannel,door_type,end_partner,customer_group
20250220002132,45706,2132,2025-02-20 00:00:00,CHN_LCSG,DSBH_CHN_LCSG,Ulee licensing store,LCSG,FP,BH,Mainland,Youth,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,0.0000,,2020-10-01 00:00:00,9999-12-31 00:00:00,Open,N,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Ulee licensing store,,,,,,,
20250220002135,45706,2135,2025-02-20 00:00:00,CHN_YLTM,DSBH_CHN_YLTM,ULEE TMALLSHOP,YLTM,FP,EC,Mainland,Youth,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,0.0000,,2020-11-16 00:00:00,9999-12-31 00:00:00,Open,N,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,ULEE 天猫店,,,,,,,
20250220002137,45706,2137,2025-02-20 00:00:00,CHN_YLWP,DSFH_CHN_YLWP,ULEE VIPSHOP,YLWP,FP,EC,Mainland,Youth,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,0.0000,,2020-10-01 00:00:00,9999-12-31 00:00:00,Open,N,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,ULEE VIPSHOP,,,,,,,
20250220002689,45706,2689,2025-02-20 00:00:00,CHN_IN25,DSWH_CHN_IN25,YY-SY warehouse,IN25,FP,BH,Mainland,YY,Liaoning,Shenyang,,,,,,,137,YY-SY,,,,Owen Chen,,,,,0019078476,0.0000,,2022-01-01 00:00:00,9999-12-31 00:00:00,Open,N,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,YY-SY warehouse,,,,,,,
20250220002698,45706,2698,2025-02-20 00:00:00,CHN_OL06,DSBH_CHN_OL06,HBLC DY online sales,OL06,FP,BH,Mainland,North,Hebei,Shijiazhuang,,,,,,,107,HEBEI LICHI,,,,Qing Yan,,,,,0019071670,0.0000,,2022-04-25 00:00:00,9999-12-31 00:00:00,Open,N,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,HBLC DY online sales,,,,,,,
20250220002706,45706,2706,2025-02-20 00:00:00,CHN_1833,DSBH_CHN_1833,Qingdao Chengyang Jiajiayuan Mall SM,1833,FP,BH,Mainland,YY,Shandong,Qingdao,,,,,,,119,YY-QD,,,,Owen Chen,,,,,0019071674,195.0000,B,2020-08-15 00:00:00,9999-12-31 00:00:00,Closed,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Qingdao Chengyang Jiajiayuan Mall SM,,,,,,,
20250220002857,45706,2857,2025-02-20 00:00:00,CHN_2353,DSBH_CHN_2353,Dongguan Changan Wanke Plaza SM BHCC,2353,FP,BH,Mainland,South,Guangdong,Dongguan,,,,,,,120,SZSW,,,,Qing Yan,,,,,0019075562,191.0000,B,2022-06-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,东莞长安万科UA门店,,,,,,,
20250220002965,45706,2965,2025-02-20 00:00:00,CHN_2314,DSBH_CHN_2314R,Mianyang Fucheng Wangfujing Shopping Center SM BHCC Relocation,2314,FP,BH,Mainland,West,Sichuan,,,,,,,,105,CQ-BLUE RIDGE,,,,Qing Yan,,,,,0019071658,237.0000,B,2024-01-29 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Mianyang Fucheng Wangfujing Shopping Center SM BHCC Relocation,,,,线下,,,
20250220002966,45706,2966,2025-02-20 00:00:00,CHN_2364,DSFH_CHN_2364,Zhengzhou Zhongyuan Wangfujing Cityoutlet,2364,FP,FH,Mainland,YY,Henan,Zhengzhou,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,307.0000,OL,2022-06-14 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Zhengzhou Zhongyuan Wangfujing Cityoutlet,,,,,,,
20250220002967,45706,2967,2025-02-20 00:00:00,CHN_2297,DSBH_CHN_2297,Fuzhou Gulou MixCity SM BHCC,2297,FP,BH,Mainland,South,Fujian,Fuzhou,,,,,,,100,XIAMEN BLOSSOM,,,,Qing Yan,,,,,0019071726,148.0000,C,2022-06-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,福州万象城UA门店,,,,,,,
20250220002968,45706,2968,2025-02-20 00:00:00,CHN_2309,DSBH_CHN_2309,Zhengzhou zhongyuan Langyue Parkin SM BHCC,2309,FP,BH,Mainland,YY,Henan,Zhengzhou,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,151.0000,B,2022-04-02 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Zhengzhou zhongyuan Langyue Parkin SM BHCC,,,,,,,
20250220002969,45706,2969,2025-02-20 00:00:00,CHN_2371,DSBH_CHN_2371,临汾生龙国际门店,2371,FP,BH,Mainland,North,Shanxi,Linfeng,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,195.0000,B,2022-06-03 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Linfen Yaodu Shenglong International DS BHCC,,,,,,,
20250220002973,45706,2973,2025-02-20 00:00:00,CHN_2334,DSBH_CHN_2334,Liyang Yaohan Babaiban DS BHCC,2334,FP,BH,Mainland,East,Jiangsu,Changzhou,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,195.0000,B,2022-06-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,常州溧阳八佰伴,,,,,,,
20250220002980,45706,2980,2025-02-20 00:00:00,CHN_2335,DSBH_CHN_2335,Yuncheng Yanhu Xinxiangcheng DS BHCC,2335,FP,BH,Mainland,North,Shanxi,Yuncheng,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,160.0000,B,2022-06-20 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,运城新象城门店,,,,,,,
20250220002981,45706,2981,2025-02-20 00:00:00,CHN_2408,DSBH_CHN_2408,Zhoukou Chuanhui Kaiyuan Wanda Plaza SM BHCC,2408,FP,BH,Mainland,YY,Henan,,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,244.0000,B,2022-06-21 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Zhoukou Chuanhui Kaiyuan Wanda Plaza SM BHCC,,,,,,,
20250220002982,45706,2982,2025-02-20 00:00:00,CHN_2409,DSBH_CHN_2409,Pingdingshan Weidong Wanda Plaza SM BHCC,2409,FP,BH,Mainland,YY,Henan,,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,169.0000,B,2022-06-21 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Pingdingshan Weidong Wanda Plaza SM BHCC,,,,,,,
20250220002984,45706,2984,2025-02-20 00:00:00,CHN_2313,DSBH_CHN_2313,Handan Congtai Tianhong Mall SM BHCC,2313,FP,BH,Mainland,North,Hebei,Handan,,,,,,,107,HEBEI LICHI,,,,Qing Yan,,,,,0019071670,248.0000,B,2022-07-22 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Handan Congtai Tianhong Mall SM BHCC,,,,,,,
20250220002985,45706,2985,2025-02-20 00:00:00,CHN_2326,DSBH_CHN_2326,Dalian Jinzhou MYKAL DS BHCC,2326,FP,BH,Mainland,YY,Liaoning,Dalian,,,,,,,139,YY-DL,,,,Owen Chen,,,,,0019083757,220.0000,B,2022-06-28 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Dalian Jinzhou MYKAL DS BHCC,,,,,,,
20250220002986,45706,2986,2025-02-20 00:00:00,CHN_2338,DSBH_CHN_2338,Fuxin Haizhou YY sports DS BHCC,2338,FP,BH,Mainland,YY,Liaoning,Fuxin,,,,,,,139,YY-DL,,,,Owen Chen,,,,,0019083757,206.0000,B,2022-08-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Fuxin Haizhou YY sports DS BHCC,,,,,,,
20250220002987,45706,2987,2025-02-20 00:00:00,CHN_2356,DSBH_CHN_2356,Shenyang Shenhe Palace 66 SM Rock Store,2356,FP,BH,Mainland,North,Liaoning,Shenyang,,,,,,,106,HARBIN SEGO,,,,Qing Yan,,,,,0019071683,122.0000,C,2022-06-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Shenyang Shenhe Palace 66 SM Rock Store,,,,,,,
20250220002988,45706,2988,2025-02-20 00:00:00,CHN_2369,DSBH_CHN_2369,Yingkou Dashiqiao Xinglong DS BHCC,2369,FP,BH,Mainland,YY,Liaoning,Yingkou,,,,,,,139,YY-DL,,,,Owen Chen,,,,,0019083757,161.0000,B,2022-08-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Yingkou Dashiqiao Xinglong DS BHCC,,,,,,,
20250220002989,45706,2989,2025-02-20 00:00:00,CHN_2398,DSBH_CHN_2398,Chuzhou Langya Suning Plaza SM,2398,FP,BH,Mainland,YY,Anhui,,,,,,,,115,YY-AH,,,,Owen Chen,,,,,0019071668,157.0000,B,2022-06-18 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Chuzhou Langya Suning Plaza SM,,,,,,,
20250220002990,45706,2990,2025-02-20 00:00:00,CHN_2400,DSFH_CHN_2400,Beijing Shunyi Longhua City Outlets,2400,FP,FH,Mainland,North,Beijing,Beijing,,,,,,,136,BJYJYD,,,,Qing Yan,,,,,0019076986,158.0000,OL,2022-07-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Beijing Shunyi Longhua City Outlets,,,,,,,
20250220003029,45706,3029,2025-02-20 00:00:00,CHN_2368,DSBH_CHN_2368,Xi’an Weiyang Mix City Novo Sports DS BHCC,2368,FP,BH,Mainland,West,Shaanxi,Xian,陕西省西安市西咸新区三桥新街1076号万象城五环体育NOVO店2F,,,,,,109,SHAANXI 5 RING,,,,Qing Yan,,,,,0019071656,200.0000,B,2022-07-05 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,西安万象城五环运动城,029-89599798,,,,,,
20250220003030,45706,3030,2025-02-20 00:00:00,CHN_2387,DSBH_CHN_2387,Yuncheng Yanhu Suning Plaza SM BHCC,2387,FP,BH,Mainland,North,Shanxi,Yuncheng,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,180.0000,B,2022-07-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Yuncheng Yanhu Suning Plaza SM BHCC,,,,,,,
20250220003031,45706,3031,2025-02-20 00:00:00,CHN_2410,DSBH_CHN_2410,Deyang Jingyang Wanda Plaza SM BHCC,2410,FP,BH,Mainland,West,Sichuan,Deyang,,,,,,,105,CQ-BLUE RIDGE,,,,Qing Yan,,,,,0019071658,186.0000,B,2022-07-08 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Deyang Jingyang Wanda Plaza SM BHCC,,,,,,,
20250220003032,45706,3032,2025-02-20 00:00:00,CHN_2415,DSBH_CHN_2415,Changde Wuling Wanda Plaza DS BHCC,2415,FP,BH,Mainland,South,Hunan,Changde,,,,,,,102,CS YONGLING,,,,Qing Yan,,,,,0019071681,158.0000,B,2022-07-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Changde Wuling Wanda Plaza DS BHCC,,,,,,,
20250220003033,45706,3033,2025-02-20 00:00:00,v,v,Yancheng Yandu Zonia City SM BHCC,Yancheng Yandu Zonia City SM BHCC,FP,BH,Mainland,East,Jiangsu,Yancheng,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,150.0000,B,2021-12-29 00:00:00,9999-12-31 00:00:00,Closed,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,盐城中南城,,,,,,,
20250220003038,45706,3038,2025-02-20 00:00:00,CHN_2339,DSBH_CHN_2339,Shihezi Times Square SM BHCC,2339,FP,BH,Mainland,West,Xinjiang,Shihezi,,,,,,,111,URUMQI ZH,,,,Qing Yan,,,,,0019071661,149.0000,C,2022-05-08 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Shihezi Times Square SM BHCC,,,,,,,
20250220003039,45706,3039,2025-02-20 00:00:00,CHN_2372,DSBH_CHN_2372,Wuxi Xishan Yaohan Center DS BHCC,2372,FP,BH,Mainland,East,Jiangsu,Wuxi,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,151.0000,B,2022-07-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Wuxi Xishan Yaohan Center DS BHCC,,,,,,,
20250220003040,45706,3040,2025-02-20 00:00:00,CHN_2421,DSBH_CHN_2421,Changzhou Wujin Wuyue SM BHCC,2421,FP,BH,Mainland,East,Jiangsu,Changzhou,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,210.0000,B,2022-07-22 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Changzhou Wujin Wuyue SM BHCC,,,,,,,
20250220003041,45706,3041,2025-02-20 00:00:00,CHN_2357,DSBH_CHN_2357,Nanchang Qingshanhu Paradise Walk SM BHCC,2357,FP,BH,Mainland,South,Jiangxi,Nanchang,,,,,,,102,CS YONGLING,,,,Qing Yan,,,,,0019071681,272.0000,B,2022-08-19 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Nanchang Qingshanhu Paradise Walk SM BHCC,,,,,,,
20250220003044,45706,3044,2025-02-20 00:00:00,CHN_2337,DSFH_CHN_2337,Wuxi Huishan Yueshang Outlet FH,2337,FP,FH,Mainland,East,Jiangsu,Wuxi,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,288.0000,OL,2022-08-25 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Wuxi Huishan Yueshang Outlet FH,,,,,,,
20250220003045,45706,3045,2025-02-20 00:00:00,CHN_2424,DSBH_CHN_2424,Nanjing Jiangbei RSUN Plaza SM BHCC,2424,FP,BH,Mainland,East,Jiangsu,Nanjing,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,144.0000,C,2022-08-20 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Nanjing Jiangbei RSUN Plaza SM BHCC,,,,,,,
20250220003046,45706,3046,2025-02-20 00:00:00,CHN_2269,DSFH_CHN_2269,Wuxi HuiShan Yueshang City outlet Youth,2269,FP,FH,Mainland,East,Jiangsu,Wuxi,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,147.0000,,2022-09-30 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,无锡惠山悦尚城市奥莱童装,,,,,,,
20250220003049,45706,3049,2025-02-20 00:00:00,CHN_2486,DSBH_CHN_2486,Luoyang Luolong Quanshun SM Youth,2486,FP,BH,Mainland,North,Henan,Luoyang,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,147.0000,,2022-08-24 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,河南洛阳泉舜购物广场,,,,,,,
20250220003050,45706,3050,2025-02-20 00:00:00,CHN_2401,DSBH_CHN_2401,Jincheng Shengya Plaza DS BHCC,2401,FP,BH,Mainland,North,Shanxi,Jincheng,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,170.0000,B,2022-08-20 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Jincheng Shengya Plaza DS BHCC,,,,,,,
20250220003051,45706,3051,2025-02-20 00:00:00,CHN_2431,DSBH_CHN_2431,Zhengzhou Dengfeng Dayu City SM BHCC,2431,FP,BH,Mainland,YY,Henan,Zhengzhou,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,207.0000,B,2022-08-13 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Zhengzhou Dengfeng Dayu City SM BHCC,,,,,,,
20250220003052,45706,3052,2025-02-20 00:00:00,CHN_2315,UAFH_CHN_2315,Xi'an Baqiao Sasseur Outlets,2315,O&O,FH,Mainland,West,Shan'xi,Xi'an,陕西省西安市浐灞生态区世博大道5001号1幢,砂之船奥特莱斯内负一层B1-B-21/22号商铺,,,,,001,Retail,,,,West-2,,,3175,3175,,264.0000,,2022-09-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,EDC : EDC_STORE_OO_CN20241216165012-3088,2025-02-23 22:31:26,西安灞桥砂之船奥莱,029-88091883,,154,,,,
20250220003053,45706,3053,2025-02-20 00:00:00,CHN_2390,UAFH_CHN_2390,Guiyang Nanming Sasseur Outlets,2390,O&O,FH,Mainland,West,Guizhou,Guiyang,贵州省贵阳市南明区机场路9号,砂之船奥莱内B1层08号商铺,,,,,001,Retail,,,,West-2,,,3192,3192,,202.0000,,2022-09-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,EDC : EDC_STORE_OO_CN20241216165012-3088,2025-02-23 22:31:26,贵阳南明砂之船奥莱,0851-88650767,,171,,,,
20250220003057,45706,3057,2025-02-20 00:00:00,CHN_2450,DSBH_CHN_2450,Xinxiang Changyuan Longshan Street Store DS BHCC,2450,FP,BH,Mainland,YY,Henan,Xinxiang,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,214.0000,B,2022-08-26 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Xinxiang Changyuan Longshan Street Store DS BHCC,,,,,,,
20250220003058,45706,3058,2025-02-20 00:00:00,CHN_2455,DSBH_CHN_2455,Baotou Qingshan Wangfujing DS,2455,FP,BH,Mainland,North,Neimenggu,Baotou,,,,,,,132,NMYJYD,,,,Qing Yan,,,,,0019076986,217.0000,B,2022-09-06 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Baotou Qingshan Wangfujing DS,,,,,,,
20250220003059,45706,3059,2025-02-20 00:00:00,CHN_2476,DSBH_CHN_2476,Mianyang Fucheng Wanda Plaza SM BHCC,2476,FP,BH,Mainland,West,Sichuan,,,,,,,,105,CQ-BLUE RIDGE,,,,Qing Yan,,,,,0019071658,150.0000,B,2022-08-20 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Mianyang Fucheng Wanda Plaza SM BHCC,,,,,,,
20250220003062,45706,3062,2025-02-20 00:00:00,CHN_2402,DSBH_CHN_2402,Lvliang Lishi Jiarun Plaza DS BHCC,2402,FP,BH,Mainland,North,Shanxi,Lvliang,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,112.0000,C,2022-09-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Lvliang Lishi Jiarun Plaza DS BHCC,,,,,,,
20250220003063,45706,3063,2025-02-20 00:00:00,CHN_2475,DSBH_CHN_2475,Anshan Tiedong Qingnian Street SF BHCC,2475,FP,BH,Mainland,YY,Liaoning,Anshan,,,,,,,137,YY-SY,,,,Owen Chen,,,,,0019078476,200.0000,B,2022-09-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Anshan Tiedong Qingnian Street SF BHCC,,,,,,,
20250220003064,45706,3064,2025-02-20 00:00:00,CHN_2411,DSBH_CHN_2411,Linfeng Houma Huaxiang Plaza DS,2411,FP,BH,Mainland,North,Shanxi,Linfeng,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,145.0000,C,2022-09-10 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Linfeng Houma Huaxiang Plaza DS,,,,,,,
20250220003065,45706,3065,2025-02-20 00:00:00,CHN_2441,DSBH_CHN_2441,Lianyungang Haizhou Suning Plaza SM BHCC,2441,FP,BH,Mainland,East,Jiangsu,Lianyungang,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,162.0000,B,2022-09-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Lianyungang Haizhou Suning Plaza SM BHCC,,,,,,,
20250220003066,45706,3066,2025-02-20 00:00:00,CHN_2445,DSBH_CHN_2445,Wuxi Binhu Coastal City SM BHCC,2445,FP,BH,Mainland,East,Jiangsu,Wuxi,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,260.0000,B,2022-09-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Wuxi Binhu Coastal City SM BHCC,,,,,,,
20250220003068,45706,3068,2025-02-20 00:00:00,CHN_2456,DSBH_CHN_2456,Baoding Lianchi Beiguo DS wholesale,2456,FP,BH,Mainland,North,Hebei,Baoding,,,,,,,107,HEBEI LICHI,,,,Qing Yan,,,,,0019071670,176.0000,B,2022-09-14 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Baoding Lianchi Beiguo DS wholesale,,,,,,,
20250220003069,45706,3069,2025-02-20 00:00:00,CHN_2463,DSBH_CHN_2463,Langfang Guangyang Mingzhu DS BHCC,2463,FP,BH,Mainland,YY,Hebei,Langfang,,,,,,,140,YY-SJZ,,,,Owen Chen,,,,,0019081381,120.0000,C,2022-09-05 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Langfang Guangyang Mingzhu DS BHCC,,,,,,,
20250220003071,45706,3071,2025-02-20 00:00:00,CHN_2432,DSBH_CHN_2432,Tangshan Zunhua Jinyuan DS BHCC,2432,FP,BH,Mainland,YY,Hebei,Tangshan,,,,,,,140,YY-SJZ,,,,Owen Chen,,,,,0019081381,227.0000,B,2022-09-09 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Tangshan Zunhua Jinyuan DS BHCC,,,,,,,
20250220003072,45706,3072,2025-02-20 00:00:00,CHN_2464,DSBH_CHN_2464,Huainan Tianjiaan New World DS BHCC,2464,FP,BH,Mainland,YY,Anhui,Huainan,,,,,,,115,YY-AH,,,,Owen Chen,,,,,0019071668,150.0000,B,2022-09-16 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Huainan Tianjiaan New World DS BHCC,,,,,,,
20250220003074,45706,3074,2025-02-20 00:00:00,CHN_2488,DSBH_CHN_2488,Foshan Chancheng Lingnan Nova SM BHCC,2488,FP,BH,Mainland,South,Guangdong,Foshan,,,,,,,120,SZSW,,,,Qing Yan,,,,,0019075562,202.0000,B,2022-11-01 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,Foshan Chancheng Lingnan Nova SM BHCC,,,,,,,
20250220003077,45706,3077,2025-02-20 00:00:00,CHN_2525,DSBH_CHN_2525,Changzhou Zhonglou New Century DS Youth,2525,FP,BH,Mainland,South,Jiangsu,Changzhou,,,,,,,135,Ulee,,,,Owen Chen,,,,,0019075766,76.0000,,2022-09-15 00:00:00,9999-12-31 00:00:00,Open,,Y,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250223133924.csv,2025-02-23 22:31:27.242325,常州钟楼新世纪百货童装,,,,,,,
