date_sid,date_code,date_name,week_id,weekday_id,weekday_name,month_id,month_name,quarter_id,quarter_name,year_id,year_name,sales_season,inbound_season,outbound_season,inbound_carry_over,outbound_carry_over,fin_year_id,fin_month_id,month_id_desc,fin_quarter_id,fin_week_id,fin_lwk_date_code,fin_lwk_date_name
45876,2025-08-09 00:00:00,20250809,202618,7,Saturday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-10 00:00:00,20240810
45875,2025-08-08 00:00:00,20250808,202618,6,Friday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-09 00:00:00,20240809
45874,2025-08-07 00:00:00,20250807,202618,5,Thursday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-08 00:00:00,20240808
45873,2025-08-06 00:00:00,20250806,202618,4,Wednesday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-07 00:00:00,20240807
45872,2025-08-05 00:00:00,20250805,202618,3,Tuesday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-06 00:00:00,20240806
45871,2025-08-04 00:00:00,20250804,202618,2,Monday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-05 00:00:00,20240805
45870,2025-08-03 00:00:00,20250803,202618,1,Sunday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202618,2024-08-04 00:00:00,20240804
45869,2025-08-02 00:00:00,20250802,202617,7,Saturday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202617,2024-08-03 00:00:00,20240803
45868,2025-08-01 00:00:00,20250801,202617,6,Friday,202508,August,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202605,2025Aug,202602,202617,2024-08-02 00:00:00,20240802
45867,2025-07-31 00:00:00,20250731,202617,5,Thursday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202617,2024-08-01 00:00:00,20240801
45866,2025-07-30 00:00:00,20250730,202617,4,Wednesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202617,2024-07-31 00:00:00,20240731
45865,2025-07-29 00:00:00,20250729,202617,3,Tuesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202617,2024-07-30 00:00:00,20240730
45864,2025-07-28 00:00:00,20250728,202617,2,Monday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202617,2024-07-29 00:00:00,20240729
45863,2025-07-27 00:00:00,20250727,202617,1,Sunday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202617,2024-07-28 00:00:00,20240728
45862,2025-07-26 00:00:00,20250726,202616,7,Saturday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-27 00:00:00,20240727
45861,2025-07-25 00:00:00,20250725,202616,6,Friday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-26 00:00:00,20240726
45860,2025-07-24 00:00:00,20250724,202616,5,Thursday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-25 00:00:00,20240725
45859,2025-07-23 00:00:00,20250723,202616,4,Wednesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-24 00:00:00,20240724
45858,2025-07-22 00:00:00,20250722,202616,3,Tuesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-23 00:00:00,20240723
45857,2025-07-21 00:00:00,20250721,202616,2,Monday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-22 00:00:00,20240722
45856,2025-07-20 00:00:00,20250720,202616,1,Sunday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202616,2024-07-21 00:00:00,20240721
45855,2025-07-19 00:00:00,20250719,202615,7,Saturday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-20 00:00:00,20240720
45854,2025-07-18 00:00:00,20250718,202615,6,Friday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-19 00:00:00,20240719
45853,2025-07-17 00:00:00,20250717,202615,5,Thursday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-18 00:00:00,20240718
45852,2025-07-16 00:00:00,20250716,202615,4,Wednesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-17 00:00:00,20240717
45851,2025-07-15 00:00:00,20250715,202615,3,Tuesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-16 00:00:00,20240716
45850,2025-07-14 00:00:00,20250714,202615,2,Monday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-15 00:00:00,20240715
45849,2025-07-13 00:00:00,20250713,202615,1,Sunday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202615,2024-07-14 00:00:00,20240714
45848,2025-07-12 00:00:00,20250712,202614,7,Saturday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-13 00:00:00,20240713
45847,2025-07-11 00:00:00,20250711,202614,6,Friday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-12 00:00:00,20240712
45846,2025-07-10 00:00:00,20250710,202614,5,Thursday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-11 00:00:00,20240711
45845,2025-07-09 00:00:00,20250709,202614,4,Wednesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-10 00:00:00,20240710
45844,2025-07-08 00:00:00,20250708,202614,3,Tuesday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-09 00:00:00,20240709
45843,2025-07-07 00:00:00,20250707,202614,2,Monday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-08 00:00:00,20240708
45842,2025-07-06 00:00:00,20250706,202614,1,Sunday,202507,July,202503,3,2025,2025,FW25,,,FW25,FW25,2026,202604,2025Jul,202602,202614,2024-07-07 00:00:00,20240707
45841,2025-07-05 00:00:00,20250705,202613,7,Saturday,202507,July,202503,3,2025,2025,SS25,,,FW25,FW25,2026,202604,2025Jul,202602,202613,2024-07-06 00:00:00,20240706
45840,2025-07-04 00:00:00,20250704,202613,6,Friday,202507,July,202503,3,2025,2025,SS25,,,FW25,FW25,2026,202604,2025Jul,202602,202613,2024-07-05 00:00:00,20240705
45839,2025-07-03 00:00:00,20250703,202613,5,Thursday,202507,July,202503,3,2025,2025,SS25,,,FW25,FW25,2026,202604,2025Jul,202602,202613,2024-07-04 00:00:00,20240704
45838,2025-07-02 00:00:00,20250702,202613,4,Wednesday,202507,July,202503,3,2025,2025,SS25,,,FW25,FW25,2026,202604,2025Jul,202602,202613,2024-07-03 00:00:00,20240703
45837,2025-07-01 00:00:00,20250701,202613,3,Tuesday,202507,July,202503,3,2025,2025,SS25,,,FW25,FW25,2026,202604,2025Jul,202602,202613,2024-07-02 00:00:00,20240702
45836,2025-06-30 00:00:00,20250630,202613,2,Monday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202613,2024-07-01 00:00:00,20240701
45835,2025-06-29 00:00:00,20250629,202613,1,Sunday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202613,2024-06-30 00:00:00,20240630
45834,2025-06-28 00:00:00,20250628,202612,7,Saturday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-29 00:00:00,20240629
45833,2025-06-27 00:00:00,20250627,202612,6,Friday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-28 00:00:00,20240628
45832,2025-06-26 00:00:00,20250626,202612,5,Thursday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-27 00:00:00,20240627
45831,2025-06-25 00:00:00,20250625,202612,4,Wednesday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-26 00:00:00,20240626
45830,2025-06-24 00:00:00,20250624,202612,3,Tuesday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-25 00:00:00,20240625
45829,2025-06-23 00:00:00,20250623,202612,2,Monday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-24 00:00:00,20240624
45828,2025-06-22 00:00:00,20250622,202612,1,Sunday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202612,2024-06-23 00:00:00,20240623
45827,2025-06-21 00:00:00,20250621,202611,7,Saturday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-22 00:00:00,20240622
45826,2025-06-20 00:00:00,20250620,202611,6,Friday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-21 00:00:00,20240621
45825,2025-06-19 00:00:00,20250619,202611,5,Thursday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-20 00:00:00,20240620
45824,2025-06-18 00:00:00,20250618,202611,4,Wednesday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-19 00:00:00,20240619
45823,2025-06-17 00:00:00,20250617,202611,3,Tuesday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-18 00:00:00,20240618
45822,2025-06-16 00:00:00,20250616,202611,2,Monday,202506,June,202502,2,2025,2025,SS25,,,FW25,FW25,2026,202603,2025Jun,202601,202611,2024-06-17 00:00:00,20240617
45821,2025-06-15 00:00:00,20250615,202611,1,Sunday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202611,2024-06-16 00:00:00,20240616
45820,2025-06-14 00:00:00,20250614,202610,7,Saturday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-15 00:00:00,20240615
45819,2025-06-13 00:00:00,20250613,202610,6,Friday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-14 00:00:00,20240614
45818,2025-06-12 00:00:00,20250612,202610,5,Thursday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-13 00:00:00,20240613
45817,2025-06-11 00:00:00,20250611,202610,4,Wednesday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-12 00:00:00,20240612
45816,2025-06-10 00:00:00,20250610,202610,3,Tuesday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-11 00:00:00,20240611
45815,2025-06-09 00:00:00,20250609,202610,2,Monday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-10 00:00:00,20240610
45814,2025-06-08 00:00:00,20250608,202610,1,Sunday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202610,2024-06-09 00:00:00,20240609
45813,2025-06-07 00:00:00,20250607,202609,7,Saturday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-08 00:00:00,20240608
45812,2025-06-06 00:00:00,20250606,202609,6,Friday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-07 00:00:00,20240607
45811,2025-06-05 00:00:00,20250605,202609,5,Thursday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-06 00:00:00,20240606
45810,2025-06-04 00:00:00,20250604,202609,4,Wednesday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-05 00:00:00,20240605
45809,2025-06-03 00:00:00,20250603,202609,3,Tuesday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-04 00:00:00,20240604
45808,2025-06-02 00:00:00,20250602,202609,2,Monday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-03 00:00:00,20240603
45807,2025-06-01 00:00:00,20250601,202609,1,Sunday,202506,June,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202603,2025Jun,202601,202609,2024-06-02 00:00:00,20240602
45806,2025-05-31 00:00:00,20250531,202608,7,Saturday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-06-01 00:00:00,20240601
45805,2025-05-30 00:00:00,20250530,202608,6,Friday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-31 00:00:00,20240531
45804,2025-05-29 00:00:00,20250529,202608,5,Thursday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-30 00:00:00,20240530
45803,2025-05-28 00:00:00,20250528,202608,4,Wednesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-29 00:00:00,20240529
45802,2025-05-27 00:00:00,20250527,202608,3,Tuesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-28 00:00:00,20240528
45801,2025-05-26 00:00:00,20250526,202608,2,Monday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-27 00:00:00,20240527
45800,2025-05-25 00:00:00,20250525,202608,1,Sunday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202608,2024-05-26 00:00:00,20240526
45799,2025-05-24 00:00:00,20250524,202607,7,Saturday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-25 00:00:00,20240525
45798,2025-05-23 00:00:00,20250523,202607,6,Friday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-24 00:00:00,20240524
45797,2025-05-22 00:00:00,20250522,202607,5,Thursday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-23 00:00:00,20240523
45796,2025-05-21 00:00:00,20250521,202607,4,Wednesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-22 00:00:00,20240522
45795,2025-05-20 00:00:00,20250520,202607,3,Tuesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-21 00:00:00,20240521
45794,2025-05-19 00:00:00,20250519,202607,2,Monday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-20 00:00:00,20240520
45793,2025-05-18 00:00:00,20250518,202607,1,Sunday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202607,2024-05-19 00:00:00,20240519
45792,2025-05-17 00:00:00,20250517,202606,7,Saturday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-18 00:00:00,20240518
45791,2025-05-16 00:00:00,20250516,202606,6,Friday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-17 00:00:00,20240517
45790,2025-05-15 00:00:00,20250515,202606,5,Thursday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-16 00:00:00,20240516
45789,2025-05-14 00:00:00,20250514,202606,4,Wednesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-15 00:00:00,20240515
45788,2025-05-13 00:00:00,20250513,202606,3,Tuesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-14 00:00:00,20240514
45787,2025-05-12 00:00:00,20250512,202606,2,Monday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-13 00:00:00,20240513
45786,2025-05-11 00:00:00,20250511,202606,1,Sunday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202606,2024-05-12 00:00:00,20240512
45785,2025-05-10 00:00:00,20250510,202605,7,Saturday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-11 00:00:00,20240511
45784,2025-05-09 00:00:00,20250509,202605,6,Friday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-10 00:00:00,20240510
45783,2025-05-08 00:00:00,20250508,202605,5,Thursday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-09 00:00:00,20240509
45782,2025-05-07 00:00:00,20250507,202605,4,Wednesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-08 00:00:00,20240508
45781,2025-05-06 00:00:00,20250506,202605,3,Tuesday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-07 00:00:00,20240507
45780,2025-05-05 00:00:00,20250505,202605,2,Monday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-06 00:00:00,20240506
45779,2025-05-04 00:00:00,20250504,202605,1,Sunday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202605,2024-05-05 00:00:00,20240505
45778,2025-05-03 00:00:00,20250503,202604,7,Saturday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202604,2024-05-04 00:00:00,20240504
45777,2025-05-02 00:00:00,20250502,202604,6,Friday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202604,2024-05-03 00:00:00,20240503
45776,2025-05-01 00:00:00,20250501,202604,5,Thursday,202505,May,202502,2,2025,2025,SS25,,,FW25,SS25,2026,202602,2025May,202601,202604,2024-05-02 00:00:00,20240502
45775,2025-04-30 00:00:00,20250430,202604,4,Wednesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202604,2024-05-01 00:00:00,20240501
45774,2025-04-29 00:00:00,20250429,202604,3,Tuesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202604,2024-04-30 00:00:00,20240430
45773,2025-04-28 00:00:00,20250428,202604,2,Monday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202604,2024-04-29 00:00:00,20240429
45772,2025-04-27 00:00:00,20250427,202604,1,Sunday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202604,2024-04-28 00:00:00,20240428
45771,2025-04-26 00:00:00,20250426,202603,7,Saturday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-27 00:00:00,20240427
45770,2025-04-25 00:00:00,20250425,202603,6,Friday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-26 00:00:00,20240426
45769,2025-04-24 00:00:00,20250424,202603,5,Thursday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-25 00:00:00,20240425
45768,2025-04-23 00:00:00,20250423,202603,4,Wednesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-24 00:00:00,20240424
45767,2025-04-22 00:00:00,20250422,202603,3,Tuesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-23 00:00:00,20240423
45766,2025-04-21 00:00:00,20250421,202603,2,Monday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-22 00:00:00,20240422
45765,2025-04-20 00:00:00,20250420,202603,1,Sunday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202603,2024-04-21 00:00:00,20240421
45764,2025-04-19 00:00:00,20250419,202602,7,Saturday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-20 00:00:00,20240420
45763,2025-04-18 00:00:00,20250418,202602,6,Friday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-19 00:00:00,20240419
45762,2025-04-17 00:00:00,20250417,202602,5,Thursday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-18 00:00:00,20240418
45761,2025-04-16 00:00:00,20250416,202602,4,Wednesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-17 00:00:00,20240417
45760,2025-04-15 00:00:00,20250415,202602,3,Tuesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-16 00:00:00,20240416
45759,2025-04-14 00:00:00,20250414,202602,2,Monday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-15 00:00:00,20240415
45758,2025-04-13 00:00:00,20250413,202602,1,Sunday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202602,2024-04-14 00:00:00,20240414
45757,2025-04-12 00:00:00,20250412,202601,7,Saturday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-13 00:00:00,20240413
45756,2025-04-11 00:00:00,20250411,202601,6,Friday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-12 00:00:00,20240412
45755,2025-04-10 00:00:00,20250410,202601,5,Thursday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-11 00:00:00,20240411
45754,2025-04-09 00:00:00,20250409,202601,4,Wednesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-10 00:00:00,20240410
45753,2025-04-08 00:00:00,20250408,202601,3,Tuesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-09 00:00:00,20240409
45752,2025-04-07 00:00:00,20250407,202601,2,Monday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-08 00:00:00,20240408
45751,2025-04-06 00:00:00,20250406,202601,1,Sunday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202601,2024-04-07 00:00:00,20240407
45750,2025-04-05 00:00:00,20250405,202552,7,Saturday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202552,2024-04-06 00:00:00,20240406
45749,2025-04-04 00:00:00,20250404,202552,6,Friday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202552,2024-04-05 00:00:00,20240405
45748,2025-04-03 00:00:00,20250403,202552,5,Thursday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202552,2024-04-04 00:00:00,20240404
45747,2025-04-02 00:00:00,20250402,202552,4,Wednesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202552,2024-04-03 00:00:00,20240403
45746,2025-04-01 00:00:00,20250401,202552,3,Tuesday,202504,April,202502,2,2025,2025,SS25,,,SS25,SS25,2026,202601,2025Apr,202601,202552,2024-04-02 00:00:00,20240402
45745,2025-03-31 00:00:00,20250331,202552,2,Monday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202552,2024-04-01 00:00:00,20240401
45744,2025-03-30 00:00:00,20250330,202552,1,Sunday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202552,2024-03-31 00:00:00,20240331
45743,2025-03-29 00:00:00,20250329,202551,7,Saturday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-30 00:00:00,20240330
45742,2025-03-28 00:00:00,20250328,202551,6,Friday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-29 00:00:00,20240329
45741,2025-03-27 00:00:00,20250327,202551,5,Thursday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-28 00:00:00,20240328
45740,2025-03-26 00:00:00,20250326,202551,4,Wednesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-27 00:00:00,20240327
45739,2025-03-25 00:00:00,20250325,202551,3,Tuesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-26 00:00:00,20240326
45738,2025-03-24 00:00:00,20250324,202551,2,Monday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-25 00:00:00,20240325
45737,2025-03-23 00:00:00,20250323,202551,1,Sunday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202551,2024-03-24 00:00:00,20240324
45736,2025-03-22 00:00:00,20250322,202550,7,Saturday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-23 00:00:00,20240323
45735,2025-03-21 00:00:00,20250321,202550,6,Friday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-22 00:00:00,20240322
45734,2025-03-20 00:00:00,20250320,202550,5,Thursday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-21 00:00:00,20240321
45733,2025-03-19 00:00:00,20250319,202550,4,Wednesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-20 00:00:00,20240320
45732,2025-03-18 00:00:00,20250318,202550,3,Tuesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-19 00:00:00,20240319
45731,2025-03-17 00:00:00,20250317,202550,2,Monday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-18 00:00:00,20240318
