ds_sid,date_sid,store_sid,date_code,store_master_code,store_code,store_name,short_name,channel,store_type,country,region,province,city,address1,address2,address3,latitude,longitude,zip_code,customer_code,customer_name,customer_sort,warehouse_code,warehouse_name,district_manager,pin_code,b1_code,fms_site_code,sit_code,sap_customer_code,area,cluster,open_date,close_date,open_flag,keep_comp,comp_flag,finance_comp,active_flag,source_interface,source_sys,hdetl_date,store_local_name,phone1,phone2,store_no,subchannel,door_type,end_partner,customer_group
20250227003718,45713,3718,2025-02-27 00:00:00,CHN_0021,POPUP_CHN_0021,"Baoding Lianchi District Love Plaza SM Youth POPUP   ",0021,FP,BH,Mainland,North,Hebei,Baoding,,,,,,,135,Ulee,,,,,,,,,0019075766,86.0000,,2024-09-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,河北保定莲池区爱情广场童装临时特卖店,,,,线下,,,
20250227003719,45713,3719,2025-02-27 00:00:00,CHN_0023,POPUP_CHN_0023,"Hangzhou Xihu District Xitou Intime City SM Youth POP UP   ",0023,FP,BH,Mainland,East,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,,,,,,0019075766,50.0000,,2024-09-01 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,杭州西投银泰城童装临时特卖,,,,线下,,,
20250227003720,45713,3720,2025-02-27 00:00:00,CHN_0022,POPUP_CHN_0022,"Jincheng Gaoping City Guochao Outlets Youth POP UP   ",0022,FP,FH,Mainland,North,Shanxi,Jincheng,,,,,,,135,Ulee,,,,,,,,,0019075766,121.0000,,2024-09-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,山西晋城高平市国潮奥莱童装临时特卖,,,,线下,,,
20250227003721,45713,3721,2025-02-27 00:00:00,CHN_3079,DSBH_CHN_3079,Huizhou Huicheng KAISA Plaza SM BHCC EVO,3079,FP,BH,Mainland,YY,Guangdong,Huizhou,,,,,,,145,YY-GD,,,,Owen Chen,,,,,0019086061,126.0000,C,2024-10-02 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Huizhou Huicheng KAISA Plaza SM BHCC EVO,,,,线下,,,
20250227003722,45713,3722,2025-02-27 00:00:00,CHN_3117,DSBH_CHN_3117,Jinan Lixia Mix City SM Youth,3117,FP,BH,Mainland,North,Shandong,Jinan,,,,,,,135,Ulee,,,,,,,,,0019075766,53.0000,,2024-10-20 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,济南历下区万象城购物中心童装,,,,线下,,,
20250227003723,45713,3723,2025-02-27 00:00:00,CHN_2981,DSBH_CHN_2981,Dongguan Nancheng C Park SM BHCC EVO,2981,FP,BH,Mainland,YY,Guangdong,Dongguan,,,,,,,145,YY-GD,,,,Owen Chen,,,,,0019086061,200.0000,B,2024-09-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Dongguan Nancheng C Park SM BHCC EVO,,,,线下,,,
20250227003724,45713,3724,2025-02-27 00:00:00,CHN_3086,DSBH_CHN_3086,Huizhou Huicheng SKYC SM BHCC EVO,3086,FP,BH,Mainland,YY,Guangdong,Huizhou,,,,,,,145,YY-GD,,,,Owen Chen,,,,,0019086061,150.0000,B,2024-10-01 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Huizhou Huicheng SKYC SM BHCC EVO,,,,线下,,,
20250227003725,45713,3725,2025-02-27 00:00:00,CHN_3119,DSBH_CHN_3119,Wuhan Jianghan International Plaza DS Youth,3119,FP,BH,Mainland,South,Hubei,Wuhan,,,,,,,135,Ulee,,,,,,,,,0019075766,65.0000,,2024-10-20 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,武汉江汉区武商广场童装,,,,线下,,,
20250227003726,45713,3726,2025-02-27 00:00:00,CHN_INV0,DSWH_CHN_INV06,广西聚茂商贸有限公司（广西客户总仓账号）,INV0,FP,PF,Mainland,South,Guangxi,Guangxi,,,,,,,135,Ulee,,,,,,,,,0019075766,0.0000,,2024-11-25 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553," 广西聚茂商贸有限公司（广西客户总仓账号）",,,,线下,,,
20250227003728,45713,3728,2025-02-27 00:00:00,CHN_3085,DSBH_CHN_3085,Dandong Zhenxing New No.1 DS BHCC EVO,3085,FP,BH,Mainland,YY,Liaoning,Dandong,,,,,,,139,YY-DL,,,,Owen Chen,,,,,0019083757,160.0000,B,2024-10-12 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Dandong Zhenxing New No.1 DS BHCC EVO,,,,线下,,,
20250227003730,45713,3730,2025-02-27 00:00:00,CHN_3065,DSBH_CHN_3065,Hangzhou Gongshu Kerry Center SM BHCC EVO,3065,FP,BH,Mainland,East,Zhejiang,Hangzhou,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,200.0000,B,2024-10-19 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Hangzhou Gongshu Kerry Center SM BHCC EVO,,,,线下,,,
20250227003731,45713,3731,2025-02-27 00:00:00,CHN_3067,DSBH_CHN_3067,Bengbu Bengshan Intime DS BHCC EVO,3067,FP,BH,Mainland,YY,Anhui,Bengbu,,,,,,,115,YY-AH,,,,Owen Chen,,,,,0019071668,131.0000,C,2024-09-16 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Bengbu Bengshan Intime DS BHCC EVO,,,,线下,,,
20250227003732,45713,3732,2025-02-27 00:00:00,10000079,10000079,XIAOHONGSHU,XIAOHONGSHU,EC,EC-CN,Mainland,,,,,,,,,,002,EC,,,,,,,,,,0.0000,,2024-10-14 00:00:00,9999-12-31 00:00:00,open,,N,,1,Table:EDW_DIM_STORE,EC_UBH : TableName:UBH_DIM_STORE_EC,2025-03-04 14:32:20,,,,,,,,
20250227003733,45713,3733,2025-02-27 00:00:00,CHN_3068,DSBH_CHN_3068,Langfang Sanhe Yanjiao AEON SM BHCC EVO,3068,FP,BH,Mainland,YY,Hebei,Langfang,,,,,,,140,YY-SJZ,,,,Owen Chen,,,,,0019081381,102.0000,C,2024-10-23 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Langfang Sanhe Yanjiao AEON SM BHCC EVO,,,,线下,,,
20250227003735,45713,3735,2025-02-27 00:00:00,CHN_2797,DSBH_CHN_2797,Wuxi Jiangyin Yaohan DS Youth,2797,FP,BH,Mainland,East,Jiangsu,Wuxi,,,,,,,135,Ulee,,,,,,,,,0019075766,56.0000,,2024-09-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,无锡江阴八佰伴童装,,,,线下,,,
20250227003736,45713,3736,2025-02-27 00:00:00,CHN_3137,DSFH_CHN_3137,Weifang Weicheng Good City Outlets Youth,3137,FP,FH,Mainland,North,Shandong,Weifang,,,,,,,135,Ulee,,,,,,,,,0019075766,90.0000,,2024-10-31 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,山东潍坊谷德锦中百奥莱童装,,,,线下,,,
20250227003737,45713,3737,2025-02-27 00:00:00,CHN_3027,DSBH_CHN_3027,Jining Rencheng Mixc One SM BHCC EVO,3027,FP,BH,Mainland,YY,Shandong,Jining,,,,,,,119,YY-QD,,,,Owen Chen,,,,,0019071674,150.0000,B,2024-11-01 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Jining Rencheng Mixc One SM BHCC EVO,,,,线下,,,
20250227003738,45713,3738,2025-02-27 00:00:00,CHN_3091,DSBH_CHN_3091,Chengdu Chenghua Mix City SM Youth,3091,FP,BH,Mainland,South,Sichuan,Chengdu,,,,,,,135,Ulee,,,,,,,,,0019075766,74.0000,,2024-08-31 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,成都市成华区万象城童装,,,,线下,,,
20250227003739,45713,3739,2025-02-27 00:00:00,CHN_3090,DSBH_CHN_3090,Jilin Fengman Eurasian Commercial SM BHCC EVO,3090,FP,BH,Mainland,North,Jilin,Jilin,,,,,,,106,HARBIN SEGO,,,,Qing Yan,,,,,0019071683,220.0000,B,2024-11-08 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Jilin Fengman Eurasian Commercial SM BHCC EVO,,,,线下,,,
20250227003740,45713,3740,2025-02-27 00:00:00,CHN_3088,DSBH_CHN_3088,Sanya Jiyang Joy City SM BHCC EVO,3088,FP,BH,Mainland,North,Hainan,Sanya,,,,,,,104,HNTG,,,,Qing Yan,,,,,0019078973,219.0000,B,2024-11-19 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Sanya Jiyang Joy City SM BHCC EVO,,,,线下,,,
20250227003741,45713,3741,2025-02-27 00:00:00,CHN_3102,DSBH_CHN_3102,Qingdao Gaoxin The Splendors SM BHCC EVO,3102,FP,BH,Mainland,YY,Shandong,Qingdao,,,,,,,119,YY-QD,,,,Owen Chen,,,,,0019071674,181.0000,B,2024-11-09 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Qingdao Gaoxin The Splendors SM BHCC EVO,,,,线下,,,
20250227003754,45713,3754,2025-02-27 00:00:00,CHN_3101,DSBH_CHN_3101,Benxi Pingshan Wanda Plaza SM BHCC EVO,3101,FP,BH,Mainland,North,Liaoning,,,,,,,,106,HARBIN SEGO,,,,Qing Yan,,,,,0019071683,205.0000,B,2024-11-18 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Benxi Pingshan Wanda Plaza SM BHCC EVO,,,,线下,,,
20250227003755,45713,3755,2025-02-27 00:00:00,CHN_3130,DSBH_CHN_3130,Changsha Yuelu Guanshaling Garden City SM BHCC EVO,3130,FP,BH,Mainland,YY,Hunan,Changsha,,,,,,,138,YY-CS,,,,Owen Chen,,,,,0019081196,131.0000,C,2024-11-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Changsha Yuelu Guanshaling Garden City SM BHCC EVO,,,,线下,,,
20250227003756,45713,3756,2025-02-27 00:00:00,CHN_EC31,DSBH_CHN_EC31,"UAKIDS WECHAT STORE ",EC31,FP,BH,Mainland,East,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,,,,,,0019075766,0.0000,,2024-11-19 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,"安德玛佑旅儿童店(微信小店) ",,,,线上,,,
20250227003757,45713,3757,2025-02-27 00:00:00,CHN_3107,DSFH_CHN_3107,Shanghai Xuhui Cross Region Plaza Outlets FH Youth,3107,FP,FH,Mainland,East,Shanghai,Shanghai,,,,,,,135,Ulee,,,,,,,,,0019075766,90.0000,,2024-09-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,上海徐汇区飞洲国际广场童装,,,,线下,,,
20250227003758,45713,3758,2025-02-27 00:00:00,CHN_2989,DSFH_CHN_2989,Nantong Chongchuan Maple Leaf Village Outlets FHHT,2989,FP,FH,Mainland,East,Jiangsu,Nantong,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,325.0000,OL,2024-11-23 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Nantong Chongchuan Maple Leaf Village Outlets FHHT,,,,线下,,,
20250227003759,45713,3759,2025-02-27 00:00:00,CHN_3133,DSBH_CHN_3133,Wuhan Wuchang Qincheng Mixc One SM BHCC EVO,3133,FP,BH,Mainland,YY,Hubei,Wuhan,,,,,,,138,YY-CS,,,,Owen Chen,,,,,0019081196,158.0000,B,2024-11-25 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Wuhan Wuchang Qincheng Mixc One SM BHCC EVO,,,,线下,,,
20250227003760,45713,3760,2025-02-27 00:00:00,CHN_3159,DSBH_CHN_3159,Luohe Yuanhui New Mart DS Youth,3159,FP,BH,Mainland,North,Henan,,,,,,,,135,Ulee,,,,,,,,,0019075766,50.0000,,2024-11-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,漯河源汇大商新玛特童装,,,,线下,,,
20250227003761,45713,3761,2025-02-27 00:00:00,CHN_NG06,DSBH_CHN_NG06,青岛佑翔内购二店（山东客户内购账号）,NG06,FP,BH,Mainland,North,Shandong,Qingdao,,,,,,,135,Ulee,,,,,,,,,0019075766,0.0000,,2024-11-25 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,青岛佑翔内购二店（山东客户内购账号）,,,,,,,
20250227003762,45713,3762,2025-02-27 00:00:00,CHN_3150,DSFH_CHN_3150,Nantong Chongchuan Maple Leaf Village Outlets FH Youth,3150,FP,FH,Mainland,East,Jiangsu,Nantong,,,,,,,135,Ulee,,,,,,,,,0019075766,94.0000,,2024-11-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,南通中心枫叶小镇奥莱童装,,,,线下,,,
20250227003763,45713,3763,2025-02-27 00:00:00,CHN_3152,DSBH_CHN_3152,Changchun Chaoyang Eurasia DS Youth,3152,FP,BH,Mainland,North,Changchun,Changchun,,,,,,,135,Ulee,,,,,,,,,0019075766,102.0000,,2024-11-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,长春朝阳欧亚卖场童装,,,,线下,,,
20250227003764,45713,3764,2025-02-27 00:00:00,CHN_0025,POPUP_CHN_0025,"Changchun Chaoyang EH Wolrd SM POP-UP Youth ",0025,FP,BH,Mainland,North,Changchun,Changchun,,,,,,,135,Ulee,,,,,,,,,0019075766,30.0000,,2024-11-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,长春中商世界里特卖店童装,,,,线下,,,
20250227003765,45713,3765,2025-02-27 00:00:00,CHN_0026,POPUP_CHN_0026,Beijing Dongcheng Bairong DS Youth -POP UP,0026,FP,BH,Mainland,North,Beijing,Beijing,,,,,,,135,Ulee,,,,,,,,,0019075766,80.0000,,2024-11-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,北京百荣商场特卖店童装,,,,线下,,,
20250227003766,45713,3766,2025-02-27 00:00:00,CHN_2994,UAFH_CHN_2994,Hefei Baohe Shanshan Outlets FHHT,2994,O&O,FH,Mainland,East_Other,Hefei,Anhui,合肥市包河区上海路与祁门路交叉口向东100米合肥杉杉奥莱A113-A114铺位号,合肥市包河区上海路与祁门路交叉口向东100米合肥杉杉奥莱A113-A114铺位号,,,,,001,Retail,,,,East-6,,,3225,3225,,308.0000,,2024-12-02 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,EDC : EDC_STORE_OO_CN20250226170902-3089,2025-03-04 22:31:26,合肥包河杉杉奥莱,,,,,,,
20250227003772,45713,3772,2025-02-27 00:00:00,CHN_2196,DSBH_CHN_2196,Urumqi Shayibake Dehui Wanda SM Youth,2196,FP,BH,Mainland,West,Xinjiang,Urumqi,,,,,,,135,Ulee,,,,,,,,,0019075766,91.0000,,2024-12-17 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,乌鲁木齐德汇万达童装,,,,线下,,,
20250227003776,45713,3776,2025-02-27 00:00:00,CHN_0027,POPUP_CHN_0027,Hangzhou Gongshu Zhongda Intime DS Popup Youth,0027,FP,BH,Mainland,East,Zhejiang,Hangzhou,,,,,,,135,Ulee,,,,,,,,,0019075766,68.0000,,2024-12-10 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,杭州中大银泰特卖店童装,,,,线下,,,
20250227003777,45713,3777,2025-02-27 00:00:00,CHN_0028,POPUP_CHN_0028,Nanjing Konggang Guozhuang Outlets Popup Youth,0028,FP,PF,Mainland,East,Jiangsu,Nanjing,,,,,,,135,Ulee,,,,,,,,,0019075766,120.0000,,2024-11-03 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,南京东郊奥莱特卖店童装,,,,线下,,,
20250227003778,45713,3778,2025-02-27 00:00:00,CHN_3134,DSBH_CHN_3134,Ji'nan Laiwu Maoye Tiandi SM BHCC EVO,3134,FP,BH,Mainland,YY,Shandong,Jinan,,,,,,,119,YY-QD,,,,Owen Chen,,,,,0019071674,175.0000,B,2024-12-05 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Ji'nan Laiwu Maoye Tiandi SM BHCC EVO,,,,线下,,,
20250227003782,45713,3782,2025-02-27 00:00:00,CHN_3030,DSBH_CHN_3030,Nanjing Jiangbei Wonder City SM BHCC EVO,3030,FP,BH,Mainland,East,Jiangsu,Nanjing,,,,,,,101,SH Sparkling,,,,Qing Yan,,,,,0019071673,156.0000,B,2024-12-15 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Nanjing Jiangbei Wonder City SM BHCC EVO,,,,线下,,,
20250227003783,45713,3783,2025-02-27 00:00:00,CHN_2977,DSBH_CHN_2977,Xilinhot Victory DS BHCC EVO,2977,FP,BH,Mainland,North,Neimenggu,Xilinhot,,,,,,,132,NMYJYD,,,,Qing Yan,,,,,0019076986,178.0000,B,2024-10-31 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Xilinhot Victory DS BHCC EVO,,,,线下,,,
20250227003784,45713,3784,2025-02-27 00:00:00,CHN_3161,DSBH_CHN_3161,Yingkou Bayuquan Wanda Plaza SM Youth,3161,FP,BH,Mainland,North,Liaoning,Yingkou,,,,,,,135,Ulee,,,,,,,,,0019075766,80.0000,,2024-12-16 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,营口鲅鱼圈万达童装,,,,线下,,,
20250227003785,45713,3785,2025-02-27 00:00:00,CHN_3151,DSBH_CHN_3151,Qingdao Laixi Wangfujing DS Youth,3151,FP,BH,Mainland,North,Shandong,Qingdao,,,,,,,135,Ulee,,,,,,,,,0019075766,93.0000,,2024-12-02 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,青岛莱西王府井购物中心童装,,,,线下,,,
20250227003786,45713,3786,2025-02-27 00:00:00,CHN_3200,DSFH_CHN_3200,Jinan Shizhong Qilishan Inzone City Outlets Youth,3200,FP,FH,Mainland,North,Shandong,Jinan,,,,,,,135,Ulee,,,,,,,,,0019075766,40.0000,,2024-12-30 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,济南七里山银座奥莱童装,,,,线下,,,
20250227003787,45713,3787,2025-02-27 00:00:00,CHN_3118,DSBH_CHN_3118,Lhasa Liuwu Wangfujing DS Youth,3118,FP,BH,Mainland,West,Tibet,Lasa,,,,,,,135,Ulee,,,,,,,,,0019075766,112.0000,,2024-12-28 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,拉萨柳梧新区王府井购物中心童装,,,,线下,,,
20250227003788,45713,3788,2025-02-27 00:00:00,CHN_0029,POPUP_CHN_0029,Jinan Shi Huaiyin Haina Bailian Outlet Kids Popup,0029,FP,FH,Mainland,North,Shandong,Jinan,,,,,,,135,Ulee,,,,,,,,,0019075766,250.0000,,2024-12-01 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,济南海那百联奥莱特卖童装,,,,线下,,,
20250227003789,45713,3789,2025-02-27 00:00:00,CHN_3114,DSBH_CHN_3114,Kunming Guandu Hello World SM BHCC EVO,3114,FP,BH,Mainland,South,Yunnan,Kunming,云南省昆明市官渡区永中路38号海乐世界购物中心1楼1-B24号商铺,,,,,,108,KMYDRC,,,,Qing Yan,,,,,0019087569,188.0000,B,2024-12-11 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,昆明海乐世界,,13658881945,,线下,,,
20250227003790,45713,3790,2025-02-27 00:00:00,CHN_3132,DSFH_CHN_3132,Baoding Xiong'an Power China Science City Outlets FHHT,3132,FP,FH,Mainland,North,Hebei,Baoding,,,,,,,107,HEBEI LICHI,,,,Qing Yan,,,,,0019071670,305.0000,OL,2024-12-31 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Baoding Xiong'an Power China Science City Outlets FHHT,,,,线下,,,
20250227003791,45713,3791,2025-02-27 00:00:00,CHN_0030,POPUP_CHN_0030,"Nanjing Xianlin Golden Eagle SM KIDS POPUP   ",0030,FP,BH,Mainland,East,Jiangsu,Nanjing,,,,,,,135,Ulee,,,,,,,,,0019075766,80.0000,,2024-12-28 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,南京仙灵金鹰特卖童装,,,,线下,,,
20250227003792,45713,3792,2025-02-27 00:00:00,CHN_3182,DSBH_CHN_3182,Changchun Chaoyang Ouya Commercial Capital DS Youth,3182,FP,BH,Mainland,North,Jilin,Changchun,,,,,,,135,Ulee,,,,,,,,,0019075766,127.0000,,2024-12-20 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,长春朝阳区欧亚商都童装,,,,线下,,,
20250227003793,45713,3793,2025-02-27 00:00:00,CHN_3209,DSFH_CHN_3209,Taiyuan Jiancaoping Tianmei Shanshan Outlets Youth,3209,FP,FH,Mainland,North,Shanxi,Taiyuan,,,,,,,135,Ulee,,,,,,,,,0019075766,135.0000,,2024-12-26 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,太原尖草坪区天美杉杉奥菜童装,,,,线下,,,
20250227003794,45713,3794,2025-02-27 00:00:00,CHN_3084,DSBH_CHN_3084,Jiyuan Jidong Powerlong SM BHCC EVO,3084,FP,BH,Mainland,YY,Henan,Jiyuan,,,,,,,117,YY-HN,,,,Owen Chen,,,,,0019071678,243.0000,B,2024-12-20 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Jiyuan Jidong Powerlong SM BHCC EVO,,,,线下,,,
20250227003795,45713,3795,2025-02-27 00:00:00,CHN_3136,DSFH_CHN_3136,Datong Pingcheng Parkson Outlets FHHT,3136,FP,FH,Mainland,North,Shanxi,Datong,,,,,,,110,SHANXI MAXSPORT,,,,Qing Yan,,,,,0019071662,211.0000,OL,2024-12-25 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Datong Pingcheng Parkson Outlets FHHT,,,,线下,,,
20250227003796,45713,3796,2025-02-27 00:00:00,CHN_2970,DSBH_CHN_2970,Yulin Yuyang XYY Times Plaza SM BHCC,2970,FP,BH,Mainland,YY,Shaanxi,,,,,,,,129,YY-SX,,,,Owen Chen,,,,,0019072178,140.0000,C,2024-11-27 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Yulin Yuyang XYY Times Plaza SM BHCC,,,,线下,,,
20250227003797,45713,3797,2025-02-27 00:00:00,CHN_3045,DSFH_CHN_3045,Xi'an Yanta South Chang'an Road Wuhuan Outlets FHHT,3045,FP,FH,Mainland,West,Shaanxi,Xian,,,,,,,109,SHAANXI 5 RING,,,,Qing Yan,,,,,0019071656,70.0000,OL,2024-10-20 00:00:00,9999-12-31 00:00:00,Open,,N,,1,Table:EDW_DIM_STORE,Sales_Collect_JY : store_20250304133953.csv,2025-03-04 22:31:26.294553,Xi'an Yanta South Chang'an Road Wuhuan Outlets FHHT,,,,线下,,,
