store_sid,store_master_code,store_last_code,store_last_name,channel_sid,customer_sid,country,region,province,city,store_type,short_name,space,b1_wh,store_branch_type,ship_to_type,b1_code,store_id,replenishment_arrival_date,location_id,open_date,last_dis_manager,status,hdetl_date,update_date,process_log_id,area,cluster,close_date,sit_code,comp_keep,source_sys,sap_customer_code,store_local_name,address1,address2,phone1,zip,phone2,store_no,subchannel
916,CHN_TP13,DSBH_CHN_TP13,Yunnan Yihe Chen group sale store,2,9,Mainland,South,Yunnan,Kunming,BH,TP13,0.0000,,,,,,,,2019-01-01 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019087569,Yunnan Yihe Chen group sale store,,,,,,,
900,CHN_KS07,UA_CHN_KS07,Beijing Chaobei JoyCity Kids Station,2,57,Mainland,Youth,Beijing,Beijing,BH,KS07,0.0000,,,,,,,,2019-10-25 00:00:00,Blair Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,2020-01-20 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,Beijing Chaobei JoyCity Kids Station,,,,,,,
922,CHN_TP19,DSBH_CHN_TP19,YY-SH group sale store,2,53,Mainland,YY,Shanghai,Shanghai,BH,TP19,0.0000,,,,,,,,2019-01-01 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019072301,YY-SH group sale store,,,,,,,
901,CHN_KS08,UA_CHN_KS08,Hefei Huarun MixCity Kids Station,2,57,Mainland,Youth,Anhui,Hefei,BH,KS08,0.0000,,,,,,,,2019-10-25 00:00:00,Blair Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,2020-07-25 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,Hefei Huarun MixCity Kids Station,,,,,,,
923,CHN_TP20,DSBH_CHN_TP20,YY-SX group sale store,2,51,Mainland,YY,Shaanxi,Xian,BH,TP20,0.0000,,,,,,,,2019-01-01 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019072178,YY-SX group sale store,,,,,,,
907,CHN_KS14,UA_CHN_KS14,Chongqing MixCity Kids Station,2,57,Mainland,Youth,Chongqing,Chongqing,BH,KS14,0.0000,,,,,,,,2019-10-25 00:00:00,Blair Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,2020-07-28 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,Chongqing MixCity Kids Station,,,,,,,
961,CHN_IN14,DSWH_CHN_IN14,Yunnan Yihe Chen Warehouse,2,9,Mainland,South,Yunnan,Kunming,BH,IN14,0.0000,,,,,,,,2020-01-01 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019087569,Yunnan Yihe Chen Warehouse,,,,,,,
915,CHN_TP12,DSBH_CHN_TP12,Hebei LiChi group sale store,2,8,Mainland,North,Hebei,Shijiazhuang,BH,TP12,0.0000,,,,,,,,2019-01-01 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019071670,Hebei LiChi group sale store,,,,,,,
971,CHN_KS20,UA_CHN_KS20,Kunming Tongde Kids Station,2,57,Mainland,Youth,Yunnan,Kunming,BH,KS20,0.0000,,,,,,,,2020-01-15 00:00:00,Blair Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,Youth-VIP,2020-07-30 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,Kunming Tongde Kids Station,,,,,,,
963,CHN_IN16,DSWH_CHN_IN16,YY-HB Warehouse,2,321,Mainland,YY,Hubei,Wuhan,BH,IN16,0.0000,,,,,,,,2020-01-01 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019081196,YY-HB Warehouse,,,,,,,
1097,CHN_1713,DSBH_CHN_1713,Shenzhen Nanshan Coastal City Square SM,2,21,Mainland,South,Guangdong,Shenzhen,BH,1713,200.0000,,,,,,,,2020-05-27 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,200.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075562,Shenzhen Nanshan Coastal City Square SM,,,,,,,
965,CHN_IN18,DSWH_CHN_IN18,YY-QD Warehouse,2,20,Mainland,YY,Shandong,Qingdao,BH,IN18,0.0000,,,,,,,,2020-01-01 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071674,YY-QD Warehouse,,,,,,,
1917,CHN_KS36,UA_CHN_KS36,凯德（成都）金牛店星站多品店,2,57,Mainland,Youth,Sichuan,Chengdu,BH,KS36,0.0000,,,,,,,,2020-07-09 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,凯德（成都）金牛店星站多品店,,,,,,,
969,CHN_KS18,UA_CHN_KS18,Tianjin MixCity Kids Station,2,57,Mainland,Youth,Tianjin,Tianjin,BH,KS18,0.0000,,,,,,,,2020-01-15 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,Youth-VIP,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,Tianjin MixCity Kids Station,,,,,,,
1921,CHN_KS23,UA_CHN_KS23,华润置地（沈阳）有限公司铁西万象汇星站店,2,57,Mainland,Youth,Liaoning,Shenyang,BH,KS23,0.0000,,,,,,,,2020-05-20 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,华润置地（沈阳）有限公司铁西万象汇星站店,,,,,,,
1098,CHN_1787,DSBH_CHN_1787,Yiwu Intime DS,2,2,Mainland,East,Zhejiang,Yiwu,BH,1787,175.0000,,,,,,,,2020-05-16 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,175.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071673,Yiwu Intime DS,,,,,,,
1934,CHN_KS34,UA_CHN_KS34,武汉东湖万达精品星站多品店,2,57,Mainland,Youth,Hubei,Wuhan,BH,KS34,0.0000,,,,,,,,2020-07-09 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,武汉东湖万达精品星站多品店,,,,,,,
1205,CHN_1808,DSBH_CHN_1808,Karemay Hejiale SM,2,12,Mainland,West,Xinjiang,Karemay,BH,1808,172.0000,,,,,,,,2020-06-08 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,172.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071661,Karemay Hejiale SM,,,,,,,
1936,CHN_KS22,UA_CHN_KS22,大连大商盘锦分公司(盘锦麦凯乐星站店),2,57,Mainland,Youth,Liaoning,Dalian,BH,KS22,0.0000,,,,,,,,2020-05-20 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,大连大商盘锦分公司(盘锦麦凯乐星站店),,,,,,,
1925,CHN_KS43,UA_CHN_KS43,惠州市港惠新天地(惠州港惠购物中心星站),2,57,Mainland,Youth,Guangdong,Huizhou,BH,KS43,0.0000,,,,,,,,2020-07-21 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,惠州市港惠新天地(惠州港惠购物中心星站),,,,,,,
1940,CHN_KS40,UA_CHN_KS40,华润置地(柳州)星站专柜,2,57,Mainland,Youth,Guangxi,Liuzhou,BH,KS40,0.0000,,,,,,,,2020-07-21 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,华润置地(柳州)星站专柜,,,,,,,
1931,CHN_KS29,UA_CHN_KS29,福州爱情海购物中心星站多品店,2,57,Mainland,Youth,Fujian,Fuzhou,BH,KS29,0.0000,,,,,,,,2020-05-20 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,福州爱情海购物中心星站多品店,,,,,,,
1950,CHN_1796,DSBH_CHN_1796,Yichun Yimei district Yichun Dept. Store DS,2,7,Mainland,North,Heilongjiang,Yichun,BH,1796,230.0000,,,,,,,,2020-07-30 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,230.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071683,Yichun Yimei district Yichun Dept. Store DS,,,,,,,
1942,CHN_KS38,UA_CHN_KS38,成都世纪城新国际会展中心(环球中心鞋店),2,57,Mainland,Youth,Sichuan,Chengdu,BH,KS38,0.0000,,,,,,,,2020-07-09 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,,成都世纪城新国际会展中心(环球中心鞋店),,,,,,,
1973,CHN_1850,DSFH_CHN_1850,Hengyang Lujiaxin Shanshan Outlet Plaza,2,3,Mainland,South,Hunan,Hengyang,FH,1850,372.0000,,,,,,,,2020-09-09 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,372.0000,OL,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071681,Hengyang Lujiaxin Shanshan Outlet Plaza,,,,,,,
1958,CHN_1837,DSBH_CHN_1837,Suzhou Wujiang MixCity SM – Hybrid,2,2,Mainland,East,Jiangsu,Suzhou,BH,1837,215.0000,,,,,,,,2020-08-15 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,215.0000,B,2024-04-08 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071673,Suzhou Wujiang MixCity SM – Hybrid,,,,,,,
1998,CHN_1869,DSBH_CHN_1869,Chifeng Hongshan Wanda SM BHCC,2,56,Mainland,North,Neimenggu,Chifeng,BH,1869,194.0000,,,,,,,,2020-10-23 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,194.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019076986,Chifeng Hongshan Wanda SM BHCC,,,,,,,
1978,CHN_TP21,DSBH_CHN_TP21,3DPOP group sale store,2,48,Mainland,East,Shanghai,Shanghai,BH,TP21,0.0000,,,,,,,,2020-01-01 00:00:00,Blair Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019071647,3DPOP group sale store,,,,,,,
2139,CHN_YLNG,DSFH_CHN_YLNG,ULEE NGshop,2,83,Mainland,South,Zhejiang,Hangzhou,EC,YLNG,0.0000,,,,,,,,2020-11-16 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,佑旅内购店,,,,,,,
1986,CHN_1859,DSBH_CHN_1859,Taiyuan Wanbolin A.D Era City SM BHCC,2,11,Mainland,North,Shanxi,Taiyuan,BH,1859,191.0000,,,,,,,,2020-09-28 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,191.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071662,Taiyuan Wanbolin A.D Era City SM BHCC,,,,,,,
2146,CHN_1824,DSBH_CHN_1824,Jiangmen Kinway Plaza SM - BHCC,2,21,Mainland,South,Guangdong,Jiangmen,BH,1824,300.0000,,,,,,,,2020-12-18 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,300.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075562,Jiangmen Kinway Plaza SM - BHCC,,,,,,,
2007,CHN_1860,DSBH_CHN_1860,Zhengzhou Zhongyuan district Gaoxin Wanda SM BHCC,2,18,Mainland,YY,Henan,Zhengzhou,BH,1860,207.0000,,,,,,,,2020-09-30 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,207.0000,B,2023-10-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071678,Zhengzhou Zhongyuan district Gaoxin Wanda SM BHCC,,,,,,,
2151,CHN_1901,DSBH_CHN_1901,Tianjin Hexi Dist. Mix City SM BHCC,2,2,Mainland,East,Tianjin,Tianjin,BH,1901,316.0000,,,,,,,,2020-12-19 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,316.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071673,Tianjin Hexi Dist. Mix City SM BHCC,,,,,,,
2134,CHN_1878,DSBH_CHN_1878,Dongyang Department Store DS BHCC,2,2,Mainland,East,Zhejiang,Dongyang,BH,1878,200.0000,,,,,,,,2020-11-08 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,200.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071673,Dongyang Department Store DS BHCC,,,,,,,
2167,CHN_1933,DSBH_CHN_1933,Hangzhou Xixi Incity BHCC SM,2,2,Mainland,East,Zhejiang,Hangzhou,BH,1933,166.0000,,,,,,,,2020-12-28 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,166.0000,B,2024-01-02 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071673,Hangzhou Xixi Incity BHCC SM,,,,,,,
2149,CHN_1898,DSBH_CHN_1898,Shihezi Youyi BHCC SM,2,12,Mainland,West,Xinjiang,Shihezi,BH,1898,152.0000,,,,,,,,2020-12-06 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,152.0000,B,2022-06-13 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071661,Shihezi Youyi BHCC SM,,,,,,,
2176,CHN_NS24,DSBH_CHN_NS24,BJYJYD new store target upload,2,225,Mainland,North,Beijing,Beijing,BH,NS24,0.0000,,,,,,,,2020-12-01 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250217042924.csv,0019076986,BJYJYD new store target upload,,,,,,,
2163,CHN_1798,DSBH_CHN_1798,Zhumadian yicheng Jiulongmao SM,2,18,Mainland,YY,Henan,Zhumadian,BH,1798,230.0000,,,,,,,,2020-12-25 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,230.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071678,Zhumadian yicheng Jiulongmao SM,,,,,,,
2182,CHN_1920,DSBH_CHN_1920,Changsha Meixi Xintiandi Plaza BHCC,2,3,Mainland,South,Hunan,Changsha,BH,1920,363.0000,,,,,,,,2020-12-30 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,363.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071681,Changsha Meixi Xintiandi Plaza BHCC,,,,,,,
2168,CHN_1897,DSBH_CHN_1897,UNDER ARMOUR 成都远大购物中心店,2,6,Mainland,West,Sichuan,Chengdu,BH,1897,254.0000,,,,,,,,2020-12-31 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,254.0000,B,2025-01-05 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071658,成都远大购物中心店,四川省成都市高新区天府南段309号远大购物中心A-L103 A-L104 UA专柜,,,,18228239045,,
2185,CHN_1950,DSFH_CHN_1950,Hangzhou Xiasha Bailian Outlets FH Youth,2,83,Mainland,Youth,Zhejiang,Hangzhou,FH,1950,167.0000,,,,,,,,2020-12-30 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,167.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,杭州下沙奥特莱斯,,,,,,,
2180,CHN_1817,DSBH_CHN_1817,Zhengzhou Guancheng District Dalecheng SM BHCC,2,18,Mainland,YY,Henan,Zhengzhou,BH,1817,340.0000,,,,,,,,2021-12-24 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,340.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071678,Zhengzhou Guancheng District Dalecheng SM BHCC,,,,,,,
2236,CHN_2028,DSBH_CHN_2028,Shijiazhuang Qiaoxi District Beiguo DS Youth,2,83,Mainland,North,Hebei,Shijazhuang,BH,2028,0.0000,,,,,,,,2021-05-25 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,石家庄桥西区北国商城,,,,,,,
2186,CHN_1941,DSBH_CHN_1941,Shanghai Zhonghuan Bailian Baodaxiang DS Youth,2,83,Mainland,Youth,Shanghai,Shanghai,BH,1941,85.0000,,,,,,,,2020-12-20 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,85.0000,,2021-10-15 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,上海中环宝大祥,,,,,,,
2256,CHN_1978,DSBH_CHN_1978,Heze Mudan Jiahe Mall SM BHCC,2,20,Mainland,YY,Shandong,Heze,BH,1978,303.0000,,,,,,,,2021-06-25 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,303.0000,A,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071674,Heze Mudan Jiahe Mall SM BHCC,,,,,,,
2204,CHN_1952,DSBH_CHN_1952,Hebi Qibin Yulong Love City BHCC SM,2,18,Mainland,YY,Henan,Hebi,BH,1952,254.0000,,,,,,,,2021-02-03 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,254.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071678,Hebi Qibin Yulong Love City BHCC SM,,,,,,,
2345,CHN_2001,DSBH_CHN_2001,Xinjiang Kuqa Yijia SM BHCC,2,12,Mainland,West,Xinjiang,Kuqa,BH,2001,120.0000,,,,,,,,2021-07-07 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,120.0000,C,2024-07-15 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071661,Xinjiang Kuqa Yijia SM BHCC,,,,,,,
2225,CHN_1995,DSBH_CHN_1995,Xi'an Wuhuan Beijiao Store Youth,2,83,Mainland,West,Shanxi,Xi'an,FH,1995,68.0000,,,,,,,,2021-04-02 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,68.0000,,2023-04-30 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,西安五环北郊店,,,,,,,
2373,CHN_2065,DSBH_CHN_2065,Beijing Haidian Mudanyuan Ciwei DS BHCC,2,5,Mainland,North,Beijing,Beijing,BH,2065,160.0000,,,,,,,,2021-08-07 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,160.0000,B,2024-08-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019078973,Beijing Haidian Mudanyuan Ciwei DS BHCC,,,,,,,
2227,CHN_1937,DSFH_CHN_1937,Shanghai Qingpu Bailian Outlets Bao Da Xiang FH Youth,2,83,Mainland,East,Shanghai,Shanghai,FH,1937,44.0000,,,,,,,,2020-12-09 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,44.0000,,2022-01-01 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,上海青浦百联奥莱宝大祥奥莱,,,,,,,
2374,CHN_2083,DSBH_CHN_2083,Hefei Shushan District Grand Ocean DS BHCC,2,16,Mainland,YY,Anhui,Hefei,BH,2083,130.0000,,,,,,,,2021-08-30 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,130.0000,C,2024-10-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071668,Hefei Shushan District Grand Ocean DS BHCC,,,,,,,
2237,CHN_1997,DSBH_CHN_1997,Shenyang Huanggu Jiahe YY Sports City DS BHCC,2,247,Mainland,YY,Liaoning,Shenyang,BH,1997,270.0000,,,,,,,,2021-05-19 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,270.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019078476,Shenyang Huanggu Jiahe YY Sports City DS BHCC,,,,,,,
2380,CHN_2056,DSBH_CHN_2056,"Xi'an Gaoxin Tangyan Road Wuhuan DS ",2,83,Mainland,West,Shaanxi,Xian,BH,2056,80.0000,,,,,,,,2021-06-24 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,80.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,西安高新区唐延路五环,,,,,,,
2255,CHN_2061,DSFH_CHN_2061,Shanxi Yuci Tianmei Shanshan FH Youth,2,83,Mainland,West,Shanxi,Taiyuan,FH,2061,85.0000,,,,,,,,2021-06-30 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,85.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,晋中榆次天美杉杉奥特莱斯,,,,,,,
2392,CHN_2046,DSBH_CHN_2046,Shenyang Shenhe Zhongjie YY Sports City SM BHCC,2,247,Mainland,YY,Liaoning,Shenyang,BH,2046,283.0000,,,,,,,,2021-08-07 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,283.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019078476,Shenyang Shenhe Zhongjie YY Sports City SM BHCC,,,,,,,
2258,CHN_1980,DSBH_CHN_1980,Wuhan Qingshan Wushang Zhongyuan Square SM BHCC,2,321,Mainland,YY,Hubei,Wuhan,BH,1980,263.0000,,,,,,,,2021-04-29 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,263.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019081196,Wuhan Qingshan Wushang Zhongyuan Square SM BHCC,,,,,,,
2412,CHN_2146,DSFH_CHN_2146,Shanghai Changning Baisheng Youke City Outlets,2,83,Mainland,East,Shanghai,Shanghai,FH,2146,60.0000,,,,,,,,2021-09-09 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,60.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,上海百盛优客,,,,,,,
2260,CHN_1972,DSBH_CHN_1972,Changsha Yuelu Livat Center Plaza SM BHCC,2,3,Mainland,South,Hunan,Changsha,BH,1972,141.0000,,,,,,,,2021-07-02 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,141.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071681,Changsha Yuelu Livat Center Plaza SM BHCC,,,,,,,
2414,CHN_2049,DSFH_CHN_2049,Nanning Xingning District capital FH Youth,2,83,Mainland,South,Guangxi,Nanning,FH,2049,166.0000,,,,,,,,2021-09-19 00:00:00,Owen Chen,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,166.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,南宁首创奥特莱斯,,,,,,,
2365,CHN_2033,DSBH_CHN_2033,Zhongshan Huafa Mall SM BHCC,2,21,Mainland,South,Guangdong,Zhongshan,BH,2033,185.0000,,,,,,,,2021-09-15 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,185.0000,B,2024-08-10 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075562,Zhongshan Huafa Mall SM BHCC,,,,,,,
2427,CHN_2235,DSBH_CHN_2235,Houma City Huaxiang DS Youth,2,83,Mainland,North,Shanxi,Linfeng,BH,2235,88.0000,,,,,,,,2021-10-15 00:00:00,Owen Chen,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,88.0000,,2023-11-30 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019075766,侯马市华翔购物广场,,,,,,,
2369,CHN_2048,DSBH_CHN_2048,Xi'an High-Tech Zone Novo DS BHCC,2,10,Mainland,West,Shaanxi,Xian,BH,2048,196.0000,,,,,,,,2021-07-11 00:00:00,Qing Yan,Closed,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,196.0000,B,2024-07-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071656,西安高新NOVO,陕西省西安市高新区科技路与高新一路十字五环体育NOVO店2F,,029-89197745,,,,
2443,CHN_2057,DSBH_CHN_2057,Daqing Saertu Dist. Newmart DS BHCC,2,7,Mainland,North,Heilongjiang,Daqing,BH,2057,212.0000,,,,,,,,2021-09-20 00:00:00,Qing Yan,Open,2025-02-17 13:33:23.819407,2025-02-17 05:35:13.173347,-1,212.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250217042924.csv,0019071683,Daqing Saertu Dist. Newmart DS BHCC,,,,,,,
